id,plant_id,timestep,discharge,spill,bypass,controlled_inflow,controlled_outflow,volume_res
421,49923,14,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
422,49923,15,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
423,49923,16,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
424,49923,17,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
425,49923,18,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
426,49923,19,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
427,49923,20,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
428,49923,21,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
429,49923,22,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
430,49923,23,10.06,0.0,0.0,10.06,10.06,0.0
431,49923,24,0.0,0.0,0.0,0.0,0.0,0.0
432,49924,1,0.0,0.0,0.0,0.0,0.0,18650.0
433,49924,2,0.0,0.0,0.0,0.0,0.0,18650.0
434,49924,3,0.0,0.0,0.0,0.0,0.0,18650.0
435,49924,4,0.0,0.0,0.0,0.0,0.0,18650.0
436,49924,5,0.0,0.0,0.0,0.0,0.0,18650.0
437,49924,6,0.0,0.0,0.0,0.0,0.0,18650.0
438,49924,7,2.768790182739746,0.0,0.0,93.37,2.768790182739746,18740.601209817258
439,49924,8,6.470124049619862,0.0,0.0,93.37,6.470124049619862,18827.501085767635
440,49924,9,24.177537681739377,0.0,0.0,0.0,24.177537681739377,18803.323548085897
441,49924,10,47.97671724582088,0.0,0.0,93.37,47.97671724582088,18848.716830840076
442,49924,11,58.36,0.0,0.0,93.37,58.36,18883.726830840074
443,49924,12,26.610325571305932,0.0,0.0,93.37,26.610325571305932,18950.486505268767
444,49924,13,53.90590287293368,0.0,0.0,93.37,53.90590287293368,18989.95060239583
445,49924,14,58.36,0.0,0.0,0.0,58.36,18931.59060239583
446,49924,15,58.36,0.0,0.0,93.37,58.36,18966.60060239583
447,49924,16,58.36,0.0,0.0,93.37,58.36,19001.610602395827
448,49924,17,58.36,0.0,0.0,93.37,58.36,19036.620602395826
449,49924,18,53.81177937841805,0.0,0.0,93.37,53.81177937841805,19076.178823017406
450,49924,19,14.609734816485528,0.0,0.0,93.37,14.609734816485528,19154.93908820092
451,49924,20,2.866183806856086,0.0,0.0,93.37,2.866183806856086,19245.442904394065
452,49924,21,38.98686808056553,0.0,0.0,0.0,38.98686808056553,19206.4560363135
453,49924,22,22.464136321195134,0.0,0.0,93.37,22.464136321195134,19277.361899992302
454,49924,23,38.60154686790545,0.0,0.0,93.37,38.60154686790545,19332.130353124394
455,49924,24,0.0,0.0,0.0,0.0,0.0,19332.130353124394
456,49925,1,0.0,0.0,0.0,0.0,0.0,291000.0
457,49925,2,0.0,0.0,0.0,0.0,0.0,291000.0
458,49925,3,0.0,0.0,0.0,0.0,0.0,291000.0
459,49925,4,0.0,0.0,0.0,0.0,0.0,291000.0
460,49925,5,0.0,0.0,0.0,0.0,0.0,291000.0
461,49925,6,0.0,0.0,0.0,0.0,0.0,291000.0
462,49925,7,93.37,0.0,0.0,30.06,93.37,290936.69
463,49925,8,93.37,0.0,0.0,30.06,93.37,290873.38
464,49925,9,0.0,0.0,0.0,0.0,0.0,290873.38
465,49925,10,93.37,0.0,0.0,30.06,93.37,290810.07
466,49925,11,93.37,0.0,0.0,30.06,93.37,290746.76
467,49925,12,93.37,0.0,0.0,30.06,93.37,290683.45
468,49925,13,93.37,0.0,0.0,30.06,93.37,290620.14
469,49925,14,0.0,0.0,0.0,30.06,0.0,290650.2
470,49925,15,93.37,0.0,0.0,30.06,93.37,290586.89
471,49925,16,93.37,0.0,0.0,30.06,93.37,290523.58
472,49925,17,93.37,0.0,0.0,30.06,93.37,290460.27
473,49925,18,93.37,0.0,0.0,30.06,93.37,290396.96
474,49925,19,93.37,0.0,0.0,30.06,93.37,290333.65
475,49925,20,93.37,0.0,0.0,30.06,93.37,290270.34
476,49925,21,0.0,0.0,0.0,30.06,0.0,290300.4
477,49925,22,93.37,0.0,0.0,30.06,93.37,290237.09
478,49925,23,93.37,0.0,0.0,30.06,93.37,290173.78
479,49925,24,0.0,0.0,0.0,0.0,0.0,290173.78
480,49927,1,0.0,0.0,0.0,0.0,0.0,93500.0
481,49927,2,0.0,0.0,0.0,0.0,0.0,93500.0
482,49927,3,0.0,0.0,0.0,0.0,0.0,93500.0
483,49927,4,0.0,0.0,0.0,0.0,0.0,93500.0
484,49927,5,0.0,0.0,0.0,0.0,0.0,93500.0
485,49927,6,0.0,0.0,0.0,0.0,0.0,93500.0
486,49927,7,30.06,0.0,0.0,0.0,30.06,93469.94
487,49927,8,30.06,0.0,0.0,0.0,30.06,93439.88
488,49927,9,0.0,0.0,0.0,0.0,0.0,93439.88
489,49927,10,30.06,0.0,0.0,0.0,30.06,93409.82
490,49927,11,30.06,0.0,0.0,0.0,30.06,93379.76000000001
491,49927,12,30.06,0.0,0.0,0.0,30.06,93349.70000000001
492,49927,13,30.06,0.0,0.0,0.0,30.06,93319.64000000001
493,49927,14,30.06,0.0,0.0,0.0,30.06,93289.58000000002
494,49927,15,30.06,0.0,0.0,0.0,30.06,93259.52000000002
495,49927,16,30.06,0.0,0.0,0.0,30.06,93229.46000000002
496,49927,17,30.06,0.0,0.0,0.0,30.06,93199.40000000002
497,49927,18,30.06,0.0,0.0,0.0,30.06,93169.34000000003
498,49927,19,30.06,0.0,0.0,0.0,30.06,93139.28000000003
499,49927,20,30.06,0.0,0.0,0.0,30.06,93109.22000000003
500,49927,21,30.06,0.0,0.0,0.0,30.06,93079.16000000003
501,49927,22,30.06,0.0,0.0,0.0,30.06,93049.10000000003
502,49927,23,30.06,0.0,0.0,0.0,30.06,93019.04000000004
503,49927,24,0.0,0.0,0.0,0.0,0.0,93019.04000000004
504,49928,1,0.0,0.0,0.0,0.0,0.0,0.0
505,49928,2,0.0,0.0,0.0,0.0,0.0,0.0
506,49928,3,0.0,0.0,0.0,0.0,0.0,0.0
507,49928,4,0.0,0.0,0.0,0.0,0.0,0.0
508,49928,5,0.0,0.0,0.0,0.0,0.0,0.0
509,49928,6,0.0,0.0,0.0,0.0,0.0,0.0
510,49928,7,10.06,0.0,0.0,10.06,10.06,0.0
511,49928,8,10.06,0.0,0.0,10.06,10.06,0.0
512,49928,9,0.0,0.0,0.0,0.0,0.0,0.0
513,49928,10,0.0,0.0,0.0,0.0,0.0,0.0
514,49928,11,0.0,0.0,0.0,0.0,0.0,0.0
515,49928,12,0.0,0.0,0.0,0.0,0.0,0.0
516,49928,13,0.0,0.0,0.0,0.0,0.0,0.0
517,49928,14,10.06,0.0,0.0,10.06,10.06,0.0
518,49928,15,0.0,0.0,0.0,0.0,0.0,0.0
519,49928,16,10.06,0.0,0.0,10.06,10.06,0.0
520,49928,17,10.06,0.0,0.0,10.06,10.06,0.0
521,49928,18,10.06,0.0,0.0,10.06,10.06,0.0
522,49928,19,0.0,0.0,0.0,0.0,0.0,0.0
523,49928,20,0.0,0.0,0.0,0.0,0.0,0.0
524,49928,21,0.0,0.0,0.0,0.0,0.0,0.0
525,49928,22,0.0,0.0,0.0,0.0,0.0,0.0
526,49928,23,10.06,0.0,0.0,10.06,10.06,0.0
527,49928,24,0.0,0.0,0.0,0.0,0.0,0.0
528,49929,1,0.0,0.0,0.0,0.0,0.0,26000.0
529,49929,2,0.0,0.0,0.0,0.0,0.0,26000.0
530,49929,3,0.0,0.0,0.0,0.0,0.0,26000.0
531,49929,4,0.0,0.0,0.0,0.0,0.0,26000.0
532,49929,5,0.0,0.0,0.0,0.0,0.0,26000.0
533,49929,6,0.0,0.0,0.0,0.0,0.0,26000.0
534,49929,7,0.0,0.0,0.0,0.0,0.0,26000.0
535,49929,8,0.0,0.0,0.0,0.0,0.0,26000.0
536,49929,9,0.0,0.0,0.0,0.0,0.0,26000.0
537,49929,10,20.018939393939394,0.0,0.0,0.0,20.018939393939394,25979.98106060606
538,49929,11,0.0,20.018939393939394,0.0,0.0,20.018939393939394,25959.96212121212
539,49929,12,20.018939393939394,0.0,0.0,0.0,20.018939393939394,25939.94318181818
540,49929,13,0.0,20.018939393939394,0.0,0.0,20.018939393939394,25919.92424242424
541,49929,14,9.958939393939394,0.0,0.0,0.0,9.958939393939394,25909.9653030303
542,49929,15,20.018939393939394,0.0,0.0,0.0,20.018939393939394,25889.94636363636
543,49929,16,9.958939393939394,0.0,0.0,0.0,9.958939393939394,25879.987424242423
544,49929,17,9.958939393939394,0.0,0.0,0.0,9.958939393939394,25870.028484848484
545,49929,18,0.0,9.958939393939394,0.0,0.0,9.958939393939394,25860.069545454546
546,49929,19,0.0,20.018939393939394,0.0,0.0,20.018939393939394,25840.050606060606
547,49929,20,0.0,20.018939393939394,0.0,0.0,20.018939393939394,25820.031666666666
548,49929,21,0.0,20.018939393939394,0.0,0.0,20.018939393939394,25800.012727272726
549,49929,22,20.018939393939394,0.0,0.0,0.0,20.018939393939394,25779.993787878786
550,49929,23,0.0,0.0,0.0,0.0,0.0,25779.993787878786
551,49929,24,0.0,0.0,0.0,0.0,0.0,25779.993787878786
552,49930,1,0.0,0.0,0.0,0.0,0.0,25000.0
553,49930,2,0.0,0.0,0.0,0.0,0.0,25000.0
554,49930,3,0.0,0.0,0.0,0.0,0.0,25000.0
555,49930,4,0.0,0.0,0.0,0.0,0.0,25000.0
556,49930,5,0.0,0.0,0.0,0.0,0.0,25000.0
557,49930,6,0.0,0.0,0.0,0.0,0.0,25000.0
558,49930,7,0.0,10.06,0.0,0.0,10.06,24989.94
559,49930,8,10.06,0.0,0.0,0.0,10.06,24979.879999999997
560,49930,9,0.0,0.0,0.0,0.0,0.0,24979.879999999997
561,49930,10,0.0,0.0,0.0,0.0,0.0,24979.879999999997
562,49930,11,0.0,0.0,0.0,0.0,0.0,24979.879999999997
563,49930,12,0.0,0.0,0.0,0.0,0.0,24979.879999999997
564,49930,13,0.0,0.0,0.0,0.0,0.0,24979.879999999997
565,49930,14,0.0,10.06,0.0,0.0,10.06,24969.819999999996
566,49930,15,0.0,0.0,0.0,0.0,0.0,24969.819999999996
567,49930,16,0.0,0.0,10.06,0.0,10.06,24959.759999999995
568,49930,17,0.0,0.0,10.06,0.0,10.06,24949.699999999993
569,49930,18,0.0,0.0,10.06,0.0,10.06,24939.639999999992
570,49930,19,0.0,0.0,0.0,0.0,0.0,24939.639999999992
571,49930,20,0.0,0.0,0.0,0.0,0.0,24939.639999999992
572,49930,21,0.0,0.0,0.0,0.0,0.0,24939.639999999992
573,49930,22,0.0,0.0,0.0,0.0,0.0,24939.639999999992
574,49930,23,0.0,0.0,10.06,0.0,10.06,24929.57999999999
575,49930,24,0.0,0.0,0.0,0.0,0.0,24929.57999999999
576,49931,1,0.0,0.0,0.0,0.0,0.0,0.0
577,49931,2,0.0,0.0,0.0,0.0,0.0,0.0
578,49931,3,0.0,0.0,0.0,0.0,0.0,0.0
579,49931,4,0.0,0.0,0.0,0.0,0.0,0.0
580,49931,5,0.0,0.0,0.0,0.0,0.0,0.0
581,49931,6,0.0,0.0,0.0,0.0,0.0,0.0
582,49931,7,0.0,0.0,0.0,0.0,0.0,0.0
583,49931,8,0.0,0.0,0.0,0.0,0.0,0.0
584,49931,9,0.0,0.0,0.0,0.0,0.0,0.0
585,49931,10,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
586,49931,11,0.0,20.018939393939394,0.0,20.018939393939394,20.018939393939394,0.0
587,49931,12,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
588,49931,13,0.0,20.018939393939394,0.0,20.018939393939394,20.018939393939394,0.0
589,49931,14,0.0,9.958939393939394,0.0,9.958939393939394,9.958939393939394,0.0
590,49931,15,20.018939393939394,0.0,0.0,20.018939393939394,20.018939393939394,0.0
591,49931,16,0.0,9.958939393939394,0.0,9.958939393939394,9.958939393939394,0.0
592,49931,17,9.958939393939394,0.0,0.0,9.958939393939394,9.958939393939394,0.0
593,49931,18,9.958939393939394,0.0,0.0,9.958939393939394,9.958939393939394,0.0
594,49931,19,0.0,20.018939393939394,0.0,20.018939393939394,20.018939393939394,0.0
595,49931,20,0.0,20.018939393939394,0.0,20.018939393939394,20.018939393939394,0.0
596,49931,21,0.0,20.018939393939394,0.0,20.018939393939394,20.018939393939394,0.0
597,49931,22,0.0,20.018939393939394,0.0,20.018939393939394,20.018939393939394,0.0
598,49931,23,0.0,0.0,0.0,0.0,0.0,0.0
599,49931,24,0.0,0.0,0.0,0.0,0.0,0.0
