id,plant_id,timestep,area,fuel_type,production,status,startup
665,7,89,1,Thermal,76.0,1,0
666,7,90,1,Thermal,76.0,1,0
667,7,91,1,Thermal,76.0,1,0
668,7,92,1,Thermal,76.0,1,0
669,7,93,1,Thermal,76.0,1,0
670,7,94,1,Thermal,56.67,1,0
671,7,95,1,Thermal,76.0,1,0
672,7,96,1,Thermal,0.0,0,0
673,8,1,1,Thermal,0.0,0,0
674,8,2,1,Thermal,0.0,0,0
675,8,3,1,Thermal,0.0,0,0
676,8,4,1,Thermal,0.0,0,0
677,8,5,1,Thermal,0.0,0,0
678,8,6,1,Thermal,0.0,0,0
679,8,7,1,Thermal,0.0,0,0
680,8,8,1,Thermal,0.0,0,0
681,8,9,1,Thermal,0.0,0,0
682,8,10,1,Thermal,0.0,0,0
683,8,11,1,Thermal,0.0,0,0
684,8,12,1,Thermal,49.61,1,1
685,8,13,1,Thermal,76.0,1,0
686,8,14,1,Thermal,76.0,1,0
687,8,15,1,Thermal,76.0,1,0
688,8,16,1,Thermal,76.0,1,0
689,8,17,1,Thermal,56.24,1,0
690,8,18,1,Thermal,30.0,1,0
691,8,19,1,Thermal,76.0,1,0
692,8,20,1,Thermal,30.0,1,0
693,8,21,1,Thermal,76.0,1,0
694,8,22,1,Thermal,76.0,1,0
695,8,23,1,Thermal,76.0,1,0
696,8,24,1,Thermal,76.0,1,0
697,8,25,1,Thermal,76.0,1,0
698,8,26,1,Thermal,76.0,1,0
699,8,27,1,Thermal,76.0,1,0
700,8,28,1,Thermal,76.0,1,0
701,8,29,1,Thermal,76.0,1,0
702,8,30,1,Thermal,76.0,1,0
703,8,31,1,Thermal,76.0,1,0
704,8,32,1,Thermal,76.0,1,0
705,8,33,1,Thermal,76.0,1,0
706,8,34,1,Thermal,76.0,1,0
707,8,35,1,Thermal,76.0,1,0
708,8,36,1,Thermal,76.0,1,0
709,8,37,1,Thermal,76.0,1,0
710,8,38,1,Thermal,76.0,1,0
711,8,39,1,Thermal,76.0,1,0
712,8,40,1,Thermal,76.0,1,0
713,8,41,1,Thermal,76.0,1,0
714,8,42,1,Thermal,76.0,1,0
715,8,43,1,Thermal,76.0,1,0
716,8,44,1,Thermal,76.0,1,0
717,8,45,1,Thermal,76.0,1,0
718,8,46,1,Thermal,76.0,1,0
719,8,47,1,Thermal,76.0,1,0
720,8,48,1,Thermal,76.0,1,0
721,8,49,1,Thermal,76.0,1,0
722,8,50,1,Thermal,76.0,1,0
723,8,51,1,Thermal,76.0,1,0
724,8,52,1,Thermal,76.0,1,0
725,8,53,1,Thermal,76.0,1,0
726,8,54,1,Thermal,76.0,1,0
727,8,55,1,Thermal,76.0,1,0
728,8,56,1,Thermal,76.0,1,0
729,8,57,1,Thermal,76.0,1,0
730,8,58,1,Thermal,76.0,1,0
731,8,59,1,Thermal,76.0,1,0
732,8,60,1,Thermal,76.0,1,0
733,8,61,1,Thermal,76.0,1,0
734,8,62,1,Thermal,76.0,1,0
735,8,63,1,Thermal,76.0,1,0
736,8,64,1,Thermal,76.0,1,0
737,8,65,1,Thermal,76.0,1,0
738,8,66,1,Thermal,76.0,1,0
739,8,67,1,Thermal,76.0,1,0
740,8,68,1,Thermal,76.0,1,0
741,8,69,1,Thermal,76.0,1,0
742,8,70,1,Thermal,76.0,1,0
743,8,71,1,Thermal,76.0,1,0
744,8,72,1,Thermal,76.0,1,0
745,8,73,1,Thermal,76.0,1,0
746,8,74,1,Thermal,76.0,1,0
747,8,75,1,Thermal,76.0,1,0
748,8,76,1,Thermal,76.0,1,0
749,8,77,1,Thermal,76.0,1,0
750,8,78,1,Thermal,76.0,1,0
751,8,79,1,Thermal,76.0,1,0
752,8,80,1,Thermal,76.0,1,0
753,8,81,1,Thermal,76.0,1,0
754,8,82,1,Thermal,76.0,1,0
755,8,83,1,Thermal,76.0,1,0
756,8,84,1,Thermal,76.0,1,0
757,8,85,1,Thermal,76.0,1,0
758,8,86,1,Thermal,76.0,1,0
759,8,87,1,Thermal,76.0,1,0
760,8,88,1,Thermal,76.0,1,0
761,8,89,1,Thermal,76.0,1,0
762,8,90,1,Thermal,76.0,1,0
763,8,91,1,Thermal,76.0,1,0
764,8,92,1,Thermal,76.0,1,0
765,8,93,1,Thermal,76.0,1,0
766,8,94,1,Thermal,76.0,1,0
767,8,95,1,Thermal,0.0,0,0
768,8,96,1,Thermal,0.0,0,0
769,9,1,1,Thermal,0.0,0,0
770,9,2,1,Thermal,0.0,0,0
771,9,3,1,Thermal,0.0,0,0
772,9,4,1,Thermal,0.0,0,0
773,9,5,1,Thermal,0.0,0,0
774,9,6,1,Thermal,0.0,0,0
775,9,7,1,Thermal,0.0,0,0
776,9,8,1,Thermal,0.0,0,0
777,9,9,1,Thermal,0.0,0,0
778,9,10,1,Thermal,0.0,0,0
779,9,11,1,Thermal,0.0,0,0
780,9,12,1,Thermal,0.0,0,0
781,9,13,1,Thermal,0.0,0,0
782,9,14,1,Thermal,0.0,0,0
783,9,15,1,Thermal,0.0,0,0
784,9,16,1,Thermal,0.0,0,0
785,9,17,1,Thermal,0.0,0,0
786,9,18,1,Thermal,0.0,0,0
787,9,19,1,Thermal,0.0,0,0
788,9,20,1,Thermal,0.0,0,0
789,9,21,1,Thermal,0.0,0,0
790,9,22,1,Thermal,0.0,0,0
791,9,23,1,Thermal,0.0,0,0
792,9,24,1,Thermal,0.0,0,0
793,9,25,1,Thermal,0.0,0,0
794,9,26,1,Thermal,0.0,0,0
795,9,27,1,Thermal,0.0,0,0
796,9,28,1,Thermal,0.0,0,0
797,9,29,1,Thermal,0.0,0,0
798,9,30,1,Thermal,0.0,0,0
799,9,31,1,Thermal,0.0,0,0
800,9,32,1,Thermal,0.0,0,0
801,9,33,1,Thermal,0.0,0,0
802,9,34,1,Thermal,0.0,0,0
803,9,35,1,Thermal,0.0,0,0
804,9,36,1,Thermal,0.0,0,0
805,9,37,1,Thermal,0.0,0,0
806,9,38,1,Thermal,0.0,0,0
807,9,39,1,Thermal,0.0,0,0
808,9,40,1,Thermal,0.0,0,0
809,9,41,1,Thermal,0.0,0,0
810,9,42,1,Thermal,0.0,0,0
811,9,43,1,Thermal,0.0,0,0
812,9,44,1,Thermal,0.0,0,0
813,9,45,1,Thermal,0.0,0,0
814,9,46,1,Thermal,0.0,0,0
815,9,47,1,Thermal,0.0,0,0
816,9,48,1,Thermal,0.0,0,0
817,9,49,1,Thermal,0.0,0,0
818,9,50,1,Thermal,0.0,0,0
819,9,51,1,Thermal,0.0,0,0
820,9,52,1,Thermal,0.0,0,0
821,9,53,1,Thermal,0.0,0,0
822,9,54,1,Thermal,0.0,0,0
823,9,55,1,Thermal,0.0,0,0
824,9,56,1,Thermal,0.0,0,0
825,9,57,1,Thermal,0.0,0,0
826,9,58,1,Thermal,0.0,0,0
827,9,59,1,Thermal,0.0,0,0
828,9,60,1,Thermal,0.0,0,0
829,9,61,1,Thermal,0.0,0,0
830,9,62,1,Thermal,0.0,0,0
831,9,63,1,Thermal,0.0,0,0
832,9,64,1,Thermal,0.0,0,0
833,9,65,1,Thermal,0.0,0,0
834,9,66,1,Thermal,0.0,0,0
835,9,67,1,Thermal,0.0,0,0
836,9,68,1,Thermal,0.0,0,0
837,9,69,1,Thermal,0.0,0,0
838,9,70,1,Thermal,0.0,0,0
839,9,71,1,Thermal,0.0,0,0
840,9,72,1,Thermal,0.0,0,0
841,9,73,1,Thermal,0.0,0,0
842,9,74,1,Thermal,0.0,0,0
843,9,75,1,Thermal,0.0,0,0
844,9,76,1,Thermal,0.0,0,0
845,9,77,1,Thermal,0.0,0,0
846,9,78,1,Thermal,0.0,0,0
847,9,79,1,Thermal,0.0,0,0
848,9,80,1,Thermal,0.0,0,0
849,9,81,1,Thermal,0.0,0,0
850,9,82,1,Thermal,0.0,0,0
851,9,83,1,Thermal,0.0,0,0
852,9,84,1,Thermal,0.0,0,0
853,9,85,1,Thermal,0.0,0,0
854,9,86,1,Thermal,0.0,0,0
855,9,87,1,Thermal,0.0,0,0
856,9,88,1,Thermal,0.0,0,0
857,9,89,1,Thermal,0.0,0,0
858,9,90,1,Thermal,0.0,0,0
859,9,91,1,Thermal,0.0,0,0
860,9,92,1,Thermal,0.0,0,0
861,9,93,1,Thermal,0.0,0,0
862,9,94,1,Thermal,0.0,0,0
863,9,95,1,Thermal,0.0,0,0
864,9,96,1,Thermal,0.0,0,0
865,10,1,1,Thermal,0.0,0,0
866,10,2,1,Thermal,0.0,0,0
867,10,3,1,Thermal,0.0,0,0
868,10,4,1,Thermal,0.0,0,0
869,10,5,1,Thermal,0.0,0,0
870,10,6,1,Thermal,0.0,0,0
871,10,7,1,Thermal,0.0,0,0
872,10,8,1,Thermal,0.0,0,0
873,10,9,1,Thermal,0.0,0,0
874,10,10,1,Thermal,0.0,0,0
875,10,11,1,Thermal,0.0,0,0
876,10,12,1,Thermal,0.0,0,0
877,10,13,1,Thermal,0.0,0,0
878,10,14,1,Thermal,0.0,0,0
879,10,15,1,Thermal,0.0,0,0
880,10,16,1,Thermal,0.0,0,0
881,10,17,1,Thermal,0.0,0,0
882,10,18,1,Thermal,0.0,0,0
883,10,19,1,Thermal,0.0,0,0
884,10,20,1,Thermal,0.0,0,0
885,10,21,1,Thermal,0.0,0,0
886,10,22,1,Thermal,0.0,0,0
887,10,23,1,Thermal,0.0,0,0
888,10,24,1,Thermal,0.0,0,0
889,10,25,1,Thermal,0.0,0,0
890,10,26,1,Thermal,0.0,0,0
891,10,27,1,Thermal,0.0,0,0
892,10,28,1,Thermal,0.0,0,0
893,10,29,1,Thermal,0.0,0,0
894,10,30,1,Thermal,0.0,0,0
895,10,31,1,Thermal,0.0,0,0
896,10,32,1,Thermal,0.0,0,0
897,10,33,1,Thermal,0.0,0,0
898,10,34,1,Thermal,0.0,0,0
899,10,35,1,Thermal,0.0,0,0
900,10,36,1,Thermal,0.0,0,0
901,10,37,1,Thermal,0.0,0,0
902,10,38,1,Thermal,0.0,0,0
903,10,39,1,Thermal,0.0,0,0
904,10,40,1,Thermal,0.0,0,0
905,10,41,1,Thermal,0.0,0,0
906,10,42,1,Thermal,0.0,0,0
907,10,43,1,Thermal,0.0,0,0
908,10,44,1,Thermal,0.0,0,0
909,10,45,1,Thermal,0.0,0,0
910,10,46,1,Thermal,0.0,0,0
911,10,47,1,Thermal,0.0,0,0
912,10,48,1,Thermal,0.0,0,0
913,10,49,1,Thermal,0.0,0,0
914,10,50,1,Thermal,0.0,0,0
915,10,51,1,Thermal,0.0,0,0
916,10,52,1,Thermal,0.0,0,0
917,10,53,1,Thermal,0.0,0,0
918,10,54,1,Thermal,0.0,0,0
919,10,55,1,Thermal,0.0,0,0
920,10,56,1,Thermal,0.0,0,0
921,10,57,1,Thermal,0.0,0,0
922,10,58,1,Thermal,0.0,0,0
923,10,59,1,Thermal,0.0,0,0
924,10,60,1,Thermal,0.0,0,0
925,10,61,1,Thermal,0.0,0,0
926,10,62,1,Thermal,0.0,0,0
927,10,63,1,Thermal,0.0,0,0
928,10,64,1,Thermal,0.0,0,0
929,10,65,1,Thermal,0.0,0,0
930,10,66,1,Thermal,0.0,0,0
931,10,67,1,Thermal,0.0,0,0
932,10,68,1,Thermal,0.0,0,0
933,10,69,1,Thermal,0.0,0,0
934,10,70,1,Thermal,0.0,0,0
935,10,71,1,Thermal,0.0,0,0
936,10,72,1,Thermal,0.0,0,0
937,10,73,1,Thermal,0.0,0,0
938,10,74,1,Thermal,0.0,0,0
939,10,75,1,Thermal,0.0,0,0
940,10,76,1,Thermal,0.0,0,0
941,10,77,1,Thermal,0.0,0,0
942,10,78,1,Thermal,0.0,0,0
943,10,79,1,Thermal,0.0,0,0
944,10,80,1,Thermal,0.0,0,0
945,10,81,1,Thermal,0.0,0,0
946,10,82,1,Thermal,0.0,0,0
947,10,83,1,Thermal,0.0,0,0
948,10,84,1,Thermal,0.0,0,0
949,10,85,1,Thermal,0.0,0,0
950,10,86,1,Thermal,0.0,0,0
951,10,87,1,Thermal,0.0,0,0
952,10,88,1,Thermal,0.0,0,0
953,10,89,1,Thermal,0.0,0,0
954,10,90,1,Thermal,0.0,0,0
955,10,91,1,Thermal,0.0,0,0
956,10,92,1,Thermal,0.0,0,0
957,10,93,1,Thermal,0.0,0,0
958,10,94,1,Thermal,0.0,0,0
959,10,95,1,Thermal,0.0,0,0
960,10,96,1,Thermal,0.0,0,0
961,154,1,2,Wind,43.26,1,0
962,154,2,2,Wind,42.98,1,1
963,154,3,2,Wind,42.7,1,1
964,154,4,2,Wind,42.42,1,1
965,154,5,2,Wind,41.77,1,1
966,154,6,2,Wind,41.5,1,1
967,154,7,2,Wind,41.59,1,1
968,154,8,2,Wind,42.05,1,1
969,154,9,2,Wind,43.14,1,1
970,154,10,2,Wind,43.61,1,1
971,154,11,2,Wind,43.82,1,1
972,154,12,2,Wind,43.79,1,1
973,154,13,2,Wind,43.77,1,1
974,154,14,2,Wind,43.73,1,1
975,154,15,2,Wind,43.42,1,1
976,154,16,2,Wind,42.84,1,1
977,154,17,2,Wind,43.21,1,1
978,154,18,2,Wind,42.62,1,1
979,154,19,2,Wind,40.83,1,1
980,154,20,2,Wind,37.86,1,1
981,154,21,2,Wind,33.82,1,1
982,154,22,2,Wind,30.94,1,1
983,154,23,2,Wind,28.14,1,1
984,154,24,2,Wind,25.42,1,1
985,154,25,2,Wind,21.81,1,1
986,154,26,2,Wind,19.2,1,1
987,154,27,2,Wind,17.35,1,1
988,154,28,2,Wind,16.28,1,1
989,154,29,2,Wind,15.2,1,1
990,154,30,2,Wind,14.13,1,1
991,154,31,2,Wind,13.65,1,1
992,154,32,2,Wind,13.77,1,1
993,154,33,2,Wind,15.26,1,1
994,154,34,2,Wind,15.39,1,1
995,154,35,2,Wind,14.73,1,1
996,154,36,2,Wind,13.3,1,1
997,154,37,2,Wind,10.61,1,1
998,154,38,2,Wind,9.33,1,1
999,154,39,2,Wind,8.57,1,1
1000,154,40,2,Wind,8.33,1,1
1001,154,41,2,Wind,7.36,1,1
1002,154,42,2,Wind,7.14,1,1
1003,154,43,2,Wind,8.11,1,1
1004,154,44,2,Wind,10.27,1,1
1005,154,45,2,Wind,17.1,1,1
1006,154,46,2,Wind,20.06,1,1
1007,154,47,2,Wind,19.75,1,1
1008,154,48,2,Wind,16.17,1,1
1009,154,49,2,Wind,9.42,1,1
1010,154,50,2,Wind,6.74,1,1
1011,154,51,2,Wind,4.78,1,1
1012,154,52,2,Wind,3.53,1,1
1013,154,53,2,Wind,1.11,1,1
1014,154,54,2,Wind,0.51,1,1
1015,154,55,2,Wind,0.18,1,1
1016,154,56,2,Wind,0.13,1,1
1017,154,57,2,Wind,0.0,0,1
1018,154,58,2,Wind,0.0,0,1
1019,154,59,2,Wind,0.0,0,1
1020,154,60,2,Wind,0.0,0,1
1021,154,61,2,Wind,0.19,1,1
1022,154,62,2,Wind,0.27,1,1
1023,154,63,2,Wind,0.82,1,1
1024,154,64,2,Wind,1.85,1,1
1025,154,65,2,Wind,8.1,1,1
1026,154,66,2,Wind,11.0,1,1
1027,154,67,2,Wind,12.82,1,1
1028,154,68,2,Wind,13.56,1,1
1029,154,69,2,Wind,14.27,1,1
1030,154,70,2,Wind,15.01,1,1
1031,154,71,2,Wind,14.44,1,1
1032,154,72,2,Wind,12.56,1,1
1033,154,73,2,Wind,8.73,1,1
1034,154,74,2,Wind,7.2,1,1
1035,154,75,2,Wind,6.43,1,1
1036,154,76,2,Wind,6.43,1,1
1037,154,77,2,Wind,7.07,1,1
1038,154,78,2,Wind,7.07,1,1
1039,154,79,2,Wind,7.2,1,1
1040,154,80,2,Wind,7.45,1,1
1041,154,81,2,Wind,8.81,1,1
1042,154,82,2,Wind,9.1,1,1
1043,154,83,2,Wind,8.36,1,1
1044,154,84,2,Wind,6.6,1,1
1045,154,85,2,Wind,3.3,1,1
1046,154,86,2,Wind,2.1,1,1
1047,154,87,2,Wind,1.35,1,1
1048,154,88,2,Wind,1.05,1,1
1049,154,89,2,Wind,0.7,1,1
1050,154,90,2,Wind,0.42,1,1
1051,154,91,2,Wind,0.25,1,1
1052,154,92,2,Wind,0.18,1,1
1053,154,93,2,Wind,0.08,1,1
1054,154,94,2,Wind,0.04,1,1
1055,154,95,2,Wind,0.0,0,1
1056,154,96,2,Wind,0.0,0,1
1057,155,1,2,Wind,238.61,1,0
1058,155,2,2,Wind,238.56,1,1
1059,155,3,2,Wind,238.5,1,1
1060,155,4,2,Wind,238.45,1,1
1061,155,5,2,Wind,239.16,1,1
1062,155,6,2,Wind,239.1,1,1
1063,155,7,2,Wind,238.29,1,1
1064,155,8,2,Wind,236.73,1,1
1065,155,9,2,Wind,233.87,1,1
1066,155,10,2,Wind,232.32,1,1
1067,155,11,2,Wind,231.3,1,1
1068,155,12,2,Wind,230.83,1,1
1069,155,13,2,Wind,231.23,1,1
1070,155,14,2,Wind,230.76,1,1
1071,155,15,2,Wind,229.95,1,1
1072,155,16,2,Wind,228.82,1,1
1073,155,17,2,Wind,228.03,1,1
1074,155,18,2,Wind,226.89,1,1
1075,155,19,2,Wind,225.09,1,1
1076,155,20,2,Wind,222.62,1,1
1077,155,21,2,Wind,220.71,1,1
1078,155,22,2,Wind,218.24,1,1
1079,155,23,2,Wind,214.58,1,1
1080,155,24,2,Wind,209.75,1,1
1081,155,25,2,Wind,203.67,1,1
1082,155,26,2,Wind,198.86,1,1
1083,155,27,2,Wind,194.19,1,1
1084,155,28,2,Wind,189.64,1,1
1085,155,29,2,Wind,183.47,1,1
1086,155,30,2,Wind,178.96,1,1
1087,155,31,2,Wind,176.13,1,1
1088,155,32,2,Wind,174.97,1,1
1089,155,33,2,Wind,179.22,1,1
1090,155,34,2,Wind,178.03,1,1
1091,155,35,2,Wind,173.14,1,1
1092,155,36,2,Wind,164.53,1,1
1093,155,37,2,Wind,154.88,1,1
1094,155,38,2,Wind,146.33,1,1
1095,155,39,2,Wind,135.77,1,1
1096,155,40,2,Wind,123.18,1,1
1097,155,41,2,Wind,110.18,1,1
1098,155,42,2,Wind,97.65,1,1
1099,155,43,2,Wind,84.15,1,1
1100,155,44,2,Wind,69.7,1,1
1101,155,45,2,Wind,46.35,1,1
1102,155,46,2,Wind,34.22,1,1
1103,155,47,2,Wind,27.15,1,1
1104,155,48,2,Wind,25.12,1,1
1105,155,49,2,Wind,24.85,1,1
1106,155,50,2,Wind,22.68,1,1
1107,155,51,2,Wind,22.58,1,1
1108,155,52,2,Wind,24.57,1,1
1109,155,53,2,Wind,33.56,1,1
1110,155,54,2,Wind,36.07,1,1
1111,155,55,2,Wind,33.62,1,1
1112,155,56,2,Wind,26.22,1,1
1113,155,57,2,Wind,10.93,1,1
1114,155,58,2,Wind,6.63,1,1
1115,155,59,2,Wind,4.54,1,1
1116,155,60,2,Wind,4.66,1,1
1117,155,61,2,Wind,7.76,1,1
1118,155,62,2,Wind,7.94,1,1
1119,155,63,2,Wind,7.47,1,1
1120,155,64,2,Wind,6.35,1,1
1121,155,65,2,Wind,1.24,1,1
1122,155,66,2,Wind,0.98,1,1
1123,155,67,2,Wind,3.11,1,1
1124,155,68,2,Wind,7.63,1,1
1125,155,69,2,Wind,49.36,1,1
1126,155,70,2,Wind,67.74,1,1
1127,155,71,2,Wind,82.15,1,1
1128,155,72,2,Wind,92.59,1,1
1129,155,73,2,Wind,95.76,1,1
1130,155,74,2,Wind,105.46,1,1
1131,155,75,2,Wind,117.41,1,1
1132,155,76,2,Wind,131.61,1,1
1133,155,77,2,Wind,153.01,1,1
1134,155,78,2,Wind,167.91,1,1
1135,155,79,2,Wind,177.97,1,1
1136,155,80,2,Wind,183.19,1,1
1137,155,81,2,Wind,182.66,1,1
1138,155,82,2,Wind,187.72,1,1
1139,155,83,2,Wind,193.36,1,1
1140,155,84,2,Wind,199.57,1,1
1141,155,85,2,Wind,208.86,1,1
1142,155,86,2,Wind,215.16,1,1
1143,155,87,2,Wind,218.91,1,1
1144,155,88,2,Wind,220.1,1,1
1145,155,89,2,Wind,219.51,1,1
1146,155,90,2,Wind,220.69,1,1
1147,155,91,2,Wind,221.06,1,1
1148,155,92,2,Wind,220.62,1,1
1149,155,93,2,Wind,219.38,1,1
1150,155,94,2,Wind,218.95,1,1
1151,155,95,2,Wind,218.51,1,1
1152,155,96,2,Wind,218.08,1,1
1153,156,1,2,Wind,126.9,1,0
1154,156,2,2,Wind,138.46,1,1
1155,156,3,2,Wind,150.02,1,1
1156,156,4,2,Wind,161.58,1,1
1157,156,5,2,Wind,184.07,1,1
1158,156,6,2,Wind,196.35,1,1
1159,156,7,2,Wind,196.61,1,1
1160,156,8,2,Wind,184.84,1,1
1161,156,9,2,Wind,159.0,1,1
1162,156,10,2,Wind,148.19,1,1
1163,156,11,2,Wind,140.78,1,1
1164,156,12,2,Wind,136.78,1,1
1165,156,13,2,Wind,134.79,1,1
1166,156,14,2,Wind,130.73,1,1
1167,156,15,2,Wind,127.78,1,1
1168,156,16,2,Wind,125.94,1,1
1169,156,17,2,Wind,123.01,1,1
1170,156,18,2,Wind,121.18,1,1
1171,156,19,2,Wind,121.46,1,1
1172,156,20,2,Wind,123.84,1,1
1173,156,21,2,Wind,131.99,1,1
1174,156,22,2,Wind,134.48,1,1
1175,156,23,2,Wind,133.3,1,1
1176,156,24,2,Wind,128.46,1,1
1177,156,25,2,Wind,125.03,1,1
1178,156,26,2,Wind,120.13,1,1
1179,156,27,2,Wind,110.74,1,1
1180,156,28,2,Wind,96.86,1,1
1181,156,29,2,Wind,75.58,1,1
1182,156,30,2,Wind,62.94,1,1
1183,156,31,2,Wind,53.47,1,1
1184,156,32,2,Wind,47.17,1,1
1185,156,33,2,Wind,44.07,1,1
1186,156,34,2,Wind,37.28,1,1
1187,156,35,2,Wind,29.78,1,1
1188,156,36,2,Wind,21.59,1,1
1189,156,37,2,Wind,2.81,1,1
1190,156,38,2,Wind,1.09,1,1
1191,156,39,2,Wind,0.22,1,1
1192,156,40,2,Wind,0.2,1,1
1193,156,41,2,Wind,0.22,1,1
1194,156,42,2,Wind,0.2,1,1
1195,156,43,2,Wind,0.71,1,1
1196,156,44,2,Wind,1.75,1,1
1197,156,45,2,Wind,11.27,1,1
1198,156,46,2,Wind,15.48,1,1
1199,156,47,2,Wind,18.96,1,1
1200,156,48,2,Wind,21.73,1,1
1201,156,49,2,Wind,24.27,1,1
1202,156,50,2,Wind,27.0,1,1
1203,156,51,2,Wind,28.82,1,1
1204,156,52,2,Wind,29.71,1,1
1205,156,53,2,Wind,32.56,1,1
1206,156,54,2,Wind,33.51,1,1
1207,156,55,2,Wind,31.37,1,1
1208,156,56,2,Wind,26.15,1,1
1209,156,57,2,Wind,14.09,1,1
1210,156,58,2,Wind,10.58,1,1
1211,156,59,2,Wind,10.15,1,1
1212,156,60,2,Wind,12.82,1,1
1213,156,61,2,Wind,22.29,1,1
1214,156,62,2,Wind,26.13,1,1
1215,156,63,2,Wind,28.23,1,1
1216,156,64,2,Wind,28.6,1,1
1217,156,65,2,Wind,27.45,1,1
1218,156,66,2,Wind,27.8,1,1
1219,156,67,2,Wind,27.86,1,1
1220,156,68,2,Wind,27.64,1,1
1221,156,69,2,Wind,27.0,1,1
1222,156,70,2,Wind,26.78,1,1
1223,156,71,2,Wind,26.71,1,1
1224,156,72,2,Wind,26.79,1,1
1225,156,73,2,Wind,27.4,1,1
1226,156,74,2,Wind,27.47,1,1
1227,156,75,2,Wind,27.16,1,1
1228,156,76,2,Wind,26.45,1,1
1229,156,77,2,Wind,21.96,1,1
1230,156,78,2,Wind,21.35,1,1
1231,156,79,2,Wind,24.03,1,1
1232,156,80,2,Wind,29.99,1,1
1233,156,81,2,Wind,39.75,1,1
1234,156,82,2,Wind,46.34,1,1
1235,156,83,2,Wind,55.16,1,1
1236,156,84,2,Wind,66.22,1,1
1237,156,85,2,Wind,88.32,1,1
1238,156,86,2,Wind,100.95,1,1
1239,156,87,2,Wind,104.39,1,1
1240,156,88,2,Wind,98.63,1,1
1241,156,89,2,Wind,86.83,1,1
1242,156,90,2,Wind,81.44,1,1
1243,156,91,2,Wind,74.32,1,1
1244,156,92,2,Wind,65.45,1,1
1245,156,93,2,Wind,55.33,1,1
1246,156,94,2,Wind,46.66,1,1
1247,156,95,2,Wind,37.99,1,1
1248,156,96,2,Wind,29.33,1,1
1249,157,1,2,Wind,214.01,1,0
1250,157,2,2,Wind,213.98,1,1
1251,157,3,2,Wind,213.95,1,1
1252,157,4,2,Wind,213.92,1,1
1253,157,5,2,Wind,214.04,1,1
1254,157,6,2,Wind,214.01,1,1
1255,157,7,2,Wind,213.82,1,1
1256,157,8,2,Wind,213.49,1,1
1257,157,9,2,Wind,212.76,1,1
1258,157,10,2,Wind,212.43,1,1
1259,157,11,2,Wind,212.36,1,1
1260,157,12,2,Wind,212.53,1,1
1261,157,13,2,Wind,213.39,1,1
1262,157,14,2,Wind,213.56,1,1
1263,157,15,2,Wind,213.3,1,1
1264,157,16,2,Wind,212.6,1,1
1265,157,17,2,Wind,211.83,1,1
1266,157,18,2,Wind,211.13,1,1
1267,157,19,2,Wind,210.07,1,1
1268,157,20,2,Wind,208.65,1,1
1269,157,21,2,Wind,208.75,1,1
1270,157,22,2,Wind,207.32,1,1
1271,157,23,2,Wind,204.03,1,1
1272,157,24,2,Wind,198.9,1,1
1273,157,25,2,Wind,193.18,1,1
1274,157,26,2,Wind,188.07,1,1
1275,157,27,2,Wind,181.85,1,1
1276,157,28,2,Wind,174.53,1,1
1277,157,29,2,Wind,165.99,1,1
1278,157,30,2,Wind,158.72,1,1
1279,157,31,2,Wind,151.68,1,1
1280,157,32,2,Wind,144.85,1,1
1281,157,33,2,Wind,140.76,1,1
1282,157,34,2,Wind,133.8,1,1
1283,157,35,2,Wind,124.5,1,1
1284,157,36,2,Wind,112.86,1,1
1285,157,37,2,Wind,100.73,1,1
1286,157,38,2,Wind,89.15,1,1
1287,157,39,2,Wind,76.47,1,1
1288,157,40,2,Wind,62.7,1,1
1289,157,41,2,Wind,42.84,1,1
1290,157,42,2,Wind,30.78,1,1
1291,157,43,2,Wind,21.87,1,1
1292,157,44,2,Wind,16.1,1,1
1293,157,45,2,Wind,4.36,1,1
1294,157,46,2,Wind,1.93,1,1
1295,157,47,2,Wind,0.67,1,1
1296,157,48,2,Wind,0.6,1,1
1297,157,49,2,Wind,1.43,1,1
1298,157,50,2,Wind,1.24,1,1
1299,157,51,2,Wind,1.05,1,1
1300,157,52,2,Wind,0.84,1,1
1301,157,53,2,Wind,0.54,1,1
1302,157,54,2,Wind,0.36,1,1
1303,157,55,2,Wind,0.24,1,1
1304,157,56,2,Wind,0.17,1,1
1305,157,57,2,Wind,0.0,0,1
1306,157,58,2,Wind,0.0,0,1
1307,157,59,2,Wind,0.0,0,1
1308,157,60,2,Wind,0.0,0,1
1309,157,61,2,Wind,0.0,0,1
1310,157,62,2,Wind,0.0,0,1
1311,157,63,2,Wind,0.0,0,1
1312,157,64,2,Wind,0.0,0,1
1313,157,65,2,Wind,0.0,1,1
1314,157,66,2,Wind,0.01,1,1
1315,157,67,2,Wind,0.27,1,1
1316,157,68,2,Wind,0.8,1,1
1317,157,69,2,Wind,59.4,1,1
1318,157,70,2,Wind,83.04,1,1
1319,157,71,2,Wind,94.71,1,1
1320,157,72,2,Wind,94.42,1,1
1321,157,73,2,Wind,79.48,1,1
1322,157,74,2,Wind,79.24,1,1
1323,157,75,2,Wind,81.75,1,1
1324,157,76,2,Wind,87.02,1,1
1325,157,77,2,Wind,95.73,1,1
1326,157,78,2,Wind,101.2,1,1
1327,157,79,2,Wind,106.41,1,1
1328,157,80,2,Wind,111.38,1,1
1329,157,81,2,Wind,119.75,1,1
1330,157,82,2,Wind,124.87,1,1
1331,157,83,2,Wind,126.07,1,1
