timestep,plant_id,discharge,bypass,spill,controlled_inflow,controlled_outflow,volume_res
59,49921,0.0,0.0,0.0,0.0,0.0,0.0
59,49922,102.11999999999571,0.0,0.0,78.37893939393712,102.11999999999571,199.1047662122534
59,49923,20.0189393939419,0.0,0.0,20.020931281407595,20.0189393939419,0.0
59,49924,58.35999999998929,0.0,0.0,79.43370166327466,58.35999999998929,18658.469354305213
59,49925,79.43370166327466,0.0,0.0,24.65075428566877,79.43370166327466,290682.248934653
59,49927,24.65075428566877,0.0,0.0,0.0,24.65075428566877,93476.65336657107
59,49928,10.059999999998617,0.0,0.0,10.06050305030001,10.059999999998617,0.0
59,49929,0.0,0.0,9.96093128140757,0.0,9.96093128140757,25972.60146064022
59,49930,0.0,10.06050305030001,0.0,0.0,10.06050305030001,24970.497950634268
59,49931,0.0,0.0,9.96093128140757,9.96093128140757,9.96093128140757,0.0
60,49900,0.0,190.7862638301781,0.0,190.8244267768174,190.7862638301781,0.0
60,49901,3.0478143106929836,0.0,0.0,3.0478143106929836,3.0478143106929836,0.0
60,49902,3.0478143106929836,0.0,82.78827799999996,65.50659212635006,85.83609231069308,52.36728057492833
60,49903,65.50659212635006,0.0,0.0,65.51170771285842,65.50659212635006,0.0
60,49904,0.0,0.0,0.0,0.0,0.0,0.0
60,49905,65.51170771285842,0.0,0.0,0.0,65.51170771285842,244.07198441994845
60,49906,104.99661246614563,0.0,0.0,93.24683020678702,104.99661246614563,184725.66121325095
60,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
60,49908,0.0,0.0,0.0,0.0,0.0,0.0
60,49911,13.039999999997196,0.0,0.0,8.0,13.039999999997196,18386.50233800435
60,49912,8.0,0.0,0.0,0.0,8.0,32494.0
60,49913,0.0,0.0,0.0,0.0,0.0,0.0
60,49914,0.0,0.0,0.0,0.0,0.0,0.0
60,49915,0.0,0.0,0.0,0.0,0.0,3000.0
60,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1944.0156849701275
60,49921,2.9100920073236974e-15,0.0,0.0,0.0,2.9100920073236974e-15,0.0
60,49922,102.11999999999571,0.0,0.0,78.37893939393712,102.11999999999571,193.16950106073824
60,49923,20.0189393939419,0.0,0.0,20.01993538746818,20.0189393939419,0.0
60,49924,58.35999999998929,0.0,0.0,83.49211956156938,58.35999999998929,18664.75238417091
60,49925,83.49211956156938,0.0,0.0,26.164133092747644,83.49211956156938,290667.91713282466
60,49927,26.164133092747644,0.0,0.0,0.0,26.164133092747644,93470.11213853375
60,49928,7.544496974850005,0.0,0.0,7.544496974849934,7.544496974850005,0.0
60,49929,8.001600080000005,0.0,4.473838332618178,0.0,12.475438412618175,25969.482975791736
60,49930,2.7499999725000004,2.5144970251645384,2.2799999771854536,0.0,7.544496974849934,24968.61170063427
60,49931,0.0,0.0,12.475438412618168,12.475438412618175,12.475438412618168,0.0
61,49900,0.0,184.9845529503179,0.0,185.0210631510239,184.9845529503179,0.0
61,49901,0.0,0.0,0.0,0.0,0.0,0.0
61,49902,0.0,0.0,82.78827799999996,54.33883349499543,82.78827799999996,45.25689332913193
61,49903,54.33883349499543,0.0,0.0,54.342200848429755,54.33883349499543,0.0
61,49904,0.0,0.0,0.0,0.0,0.0,0.0
61,49905,54.342200848429755,0.0,0.0,0.0,54.342200848429755,230.48737166574486
61,49906,102.24106315102412,0.0,0.0,93.24683020687586,102.24106315102412,184723.41253194987
61,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
61,49908,0.0,0.0,0.0,0.0,0.0,0.0
61,49911,13.039999999997196,0.0,0.0,2.7327673747130765,13.039999999997196,18383.92562984486
61,49912,2.7327673747130765,0.0,0.0,0.0,2.7327673747130765,32493.316708159487
61,49913,0.0,0.0,0.0,0.0,0.0,0.0
61,49914,0.0,0.0,0.0,0.0,0.0,0.0
61,49915,0.0,0.0,0.0,0.0,0.0,3000.0
61,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1949.49397741842
61,49921,0.0,0.0,0.0,0.0,0.0,0.0
61,49922,102.11999999999571,0.0,0.0,78.37893939393712,102.11999999999571,187.2342359092231
61,49923,20.0189393939419,0.0,0.0,20.021434331707553,20.0189393939419,0.0
61,49924,58.35999999998929,0.0,0.0,70.02750023342527,58.35999999998929,18667.66925917091
61,49925,70.02750023342527,0.0,0.0,15.02849700000003,70.02750023342527,290654.16775782465
61,49927,15.02849700000003,0.0,0.0,0.0,15.02849700000003,93466.35463853374
61,49928,5.02949700000001,0.0,0.0,5.030000050299976,5.02949700000001,0.0
61,49929,8.001600079985444,0.0,6.990337251722129,0.0,14.991937331707529,25965.73574094325
61,49930,5.030000050299976,0.0,0.0,0.0,5.030000050299976,24967.35420063427
61,49931,14.991937331707545,0.0,0.0,14.991937331707529,14.991937331707545,0.0
62,49900,0.0,179.4575963677307,0.0,179.49349335428198,179.4575963677307,0.0
62,49901,0.0,0.0,0.0,0.0,0.0,0.0
62,49902,0.0,0.0,74.50101947425664,56.250000187500056,74.50101947425664,40.69517312780056
62,49903,56.250000187500056,0.0,0.0,56.25374981250019,56.250000187500056,0.0
62,49904,0.0,0.0,0.0,0.0,0.0,0.0
62,49905,56.25374981250019,0.0,0.0,0.0,56.25374981250019,216.42487166574486
62,49906,104.99661246614563,0.0,0.0,93.24683020678553,104.99661246614563,184720.47508638503
62,49907,74.49688088815681,0.0,0.0,74.50101947425664,74.49688088815681,0.0
62,49908,0.0,0.0,0.0,0.0,0.0,0.0
62,49911,13.039999999997196,0.0,0.0,8.0,13.039999999997196,18382.66562984486
62,49912,8.0,0.0,0.0,0.0,8.0,32491.316708159487
62,49913,0.0,0.0,0.0,0.0,0.0,0.0
62,49914,0.0,0.0,0.0,0.0,0.0,0.0
62,49915,0.0,0.0,0.0,0.0,0.0,3000.0
62,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1954.9722698667124
62,49921,0.0,0.0,0.0,0.0,0.0,0.0
62,49922,102.11999999999571,0.0,0.0,74.17061046345071,102.11999999999571,180.247098909974
62,49923,15.810610463450587,0.0,0.0,15.810954048314182,15.810610463450587,0.0
62,49924,58.35999999998929,0.0,0.0,59.416446721067416,58.35999999998929,18667.93281293505
62,49925,59.416446721067416,0.0,0.0,15.02849700000003,59.416446721067416,290643.0717040605
62,49927,15.02849700000003,0.0,0.0,0.0,15.02849700000003,93462.59713853373
62,49928,10.059999999998617,0.0,0.0,10.06201210060003,10.059999999998617,0.0
62,49929,3.2613736366566233,0.0,2.4897348235583943,0.0,5.751108460215045,25964.297877942503
62,49930,2.750550027500002,0.0,7.311462073099982,0.0,10.06201210060003,24964.83920063427
62,49931,3.261717121887141,0.0,2.4892369264270435,5.751108460215045,5.750954048314176,0.0
63,49900,184.2676354540817,0.0,0.0,184.30449454465978,184.2676354540817,0.0
63,49901,0.0,0.0,0.0,0.0,0.0,0.0
63,49902,0.0,0.0,82.78827799999996,67.58444517035483,82.78827799999996,36.896366858882395
63,49903,67.58444517035483,0.0,0.0,67.58625789519023,67.58444517035483,0.0
63,49904,0.0,0.0,0.0,0.0,0.0,0.0
63,49905,67.58625789519023,0.0,0.0,0.0,67.58625789519023,199.52867793466302
63,49906,101.5244945446588,0.0,0.0,93.24683020685163,101.5244945446588,184718.40567030926
63,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
63,49908,0.0,0.0,0.0,0.0,0.0,0.0
63,49911,13.039999999997196,0.0,0.0,1.9996000199999961,13.039999999997196,18379.905629844863
63,49912,1.9996000199999961,0.0,0.0,0.0,1.9996000199999961,32490.816708159487
63,49913,0.0,0.0,0.0,0.0,0.0,0.0
63,49914,0.0,0.0,0.0,0.0,0.0,0.0
63,49915,0.0,0.0,0.0,0.0,0.0,3000.0
63,49920,80.20683020682316,-2.9100920073668607e-15,0.0,102.11999999999571,80.20683020681074,1960.4505623150048
63,49921,0.0,0.0,0.0,-2.9100920073668607e-15,0.0,0.0
63,49922,102.11999999999571,0.0,0.0,74.35273844118542,102.11999999999571,173.30548480012553
63,49923,15.992738441185459,0.0,0.0,15.993734434714282,15.992738441185459,0.0
63,49924,58.35999999998929,0.0,0.0,46.68966850000011,58.35999999998929,18665.01406293505
63,49925,46.68966850000011,0.0,0.0,13.58496953043298,46.68966850000011,290634.79707218945
63,49927,13.58496953043298,0.0,0.0,0.0,13.58496953043298,93459.20052040473
63,49928,7.545502974849989,0.0,0.0,7.54550297484999,7.545502974849989,0.0
63,49929,8.449232306739194,0.0,0.0,0.0,8.449232306739194,25962.185742052352
63,49930,0.0,7.54550297484999,0.0,0.0,7.54550297484999,24962.95295063427
63,49931,8.44823145986424,0.0,0.0,8.449232306739194,8.44823145986424,0.0
64,49900,181.37555782535114,0.0,0.0,181.4123309556428,181.37555782535114,0.0
64,49901,0.0,0.0,0.0,0.0,0.0,0.0
64,49902,0.0,0.0,79.04761690239127,67.5901087061442,79.04761690239127,34.033189377719566
64,49903,67.5901087061442,0.0,0.0,67.59076842836686,67.5901087061442,0.0
64,49904,0.0,0.0,0.0,0.0,0.0,0.0
64,49905,67.59076842836686,0.0,0.0,0.0,67.59076842836686,182.6309858460944
64,49906,102.36885263935199,0.0,0.0,93.24683020683938,102.36885263935199,184716.12528783598
64,49907,79.04347831629084,0.0,0.0,79.04761690239127,79.04347831629084,0.0
64,49908,0.0,0.0,0.0,0.0,0.0,0.0
64,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18376.645629844865
64,49912,0.0,0.0,0.0,0.0,0.0,32490.816708159487
64,49913,0.0,0.0,0.0,0.0,0.0,0.0
64,49914,0.0,0.0,0.0,0.0,0.0,0.0
64,49915,0.0,0.0,0.0,0.0,0.0,3000.0
64,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1965.9288547632973
64,49921,0.0,0.0,0.0,0.0,0.0,0.0
64,49922,102.11999999999571,0.0,0.0,70.90873387614184,102.11999999999571,165.502918512254
64,49923,12.548733876141581,0.0,0.0,12.549236926441605,12.548733876141581,0.0
64,49924,58.35999999998929,0.0,0.0,46.68966850000011,58.35999999998929,18662.09531293505
64,49925,46.68966850000011,0.0,0.0,15.02849700000003,46.68966850000011,290626.88332218945
64,49927,15.02849700000003,0.0,0.0,0.0,15.02849700000003,93455.44302040472
64,49928,10.059999999998617,0.0,0.0,10.06201210060003,10.059999999998617,0.0
64,49929,2.4892369264416048,0.0,0.0,0.0,2.4892369264416048,25961.563308340224
64,49930,0.0,10.06201210060003,0.0,0.0,10.06201210060003,24960.43795063427
64,49931,1.4551915082847684e-11,0.0,2.4892369264270435,2.4892369264416048,2.489236926441596,0.0
65,49900,0.0,170.23855529507722,0.0,170.27165482750783,170.23855529507722,0.0
65,49901,0.0,0.0,0.0,0.0,0.0,0.0
65,49902,0.0,0.0,77.08422453432283,56.83539563498703,77.08422453432283,28.973080894434204
65,49903,56.83539563498703,0.0,0.0,56.83914525998676,56.83539563498703,0.0
65,49904,0.0,0.0,0.0,0.0,0.0,0.0
65,49905,56.83914525998676,0.0,0.0,0.0,56.83914525998676,168.42210771005927
65,49906,93.19570829318495,0.0,0.0,93.24683020683005,93.19570829318495,184716.1378299785
65,49907,77.07594653432278,0.0,0.0,77.08422453432283,77.07594653432278,0.0
65,49908,0.0,0.0,0.0,0.0,0.0,0.0
65,49911,13.039999999997196,0.0,0.0,1.9996000199999961,13.039999999997196,18373.885629844866
65,49912,1.9996000199999961,0.0,0.0,0.0,1.9996000199999961,32490.316708159487
65,49913,0.0,0.0,0.0,0.0,0.0,0.0
65,49914,0.0,0.0,0.0,0.0,0.0,0.0
65,49915,0.0,0.0,0.0,0.0,0.0,3000.0
65,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1971.4071472115897
65,49921,0.0,0.0,0.0,0.0,0.0,0.0
65,49922,102.11999999999571,0.0,0.0,75.88870657358737,102.11999999999571,158.94521964861764
65,49923,17.528706573587485,0.0,0.0,17.528706573587506,17.528706573587485,0.0
65,49924,58.35999999998929,0.0,0.0,46.68966850000011,58.35999999998929,18659.17656293505
65,49925,46.68966850000011,0.0,0.0,15.02849700000003,46.68966850000011,290618.96957218944
65,49927,15.02849700000003,0.0,0.0,0.0,15.02849700000003,93451.68552040472
65,49928,7.545000025149966,0.0,0.0,7.545502974850003,7.545000025149966,0.0
65,49929,2.4892369264416048,0.0,7.495968665824675,0.0,9.9852055922663,25959.06725720386
65,49930,0.0,7.545502974850003,0.0,0.0,7.545502974850003,24958.55170063427
65,49931,0.0,0.0,9.983706548437485,9.9852055922663,9.983706548437485,0.0
66,49900,0.0,156.44208274670493,0.0,156.46923675627406,156.44208274670493,0.0
66,49901,0.0,0.0,0.0,0.0,0.0,0.0
66,49902,0.0,0.0,62.08499937915005,56.250000187500056,62.08499937915005,27.514330894434202
66,49903,56.250000187500056,0.0,0.0,56.25374981250019,56.250000187500056,0.0
66,49904,0.0,0.0,0.0,0.0,0.0,0.0
66,49905,56.25374981250019,0.0,0.0,0.0,56.25374981250019,154.35960771005927
66,49906,94.38837596322527,0.0,0.0,78.63954539407581,94.38837596322527,184712.20062232623
66,49907,62.08086079304979,0.0,0.0,62.08499937915005,62.08086079304979,0.0
66,49908,0.0,0.0,0.0,0.0,0.0,0.0
66,49911,13.039999999997196,0.0,0.0,5.953209696376055,13.039999999997196,18372.113934603127
66,49912,5.953209696376055,0.0,0.0,0.0,5.953209696376055,32488.82840340123
66,49913,0.0,0.0,0.0,0.0,0.0,0.0
66,49914,0.0,0.0,0.0,0.0,0.0,0.0
66,49915,0.0,0.0,0.0,0.0,0.0,3000.0
66,49920,65.59954539412799,0.0,0.0,102.11999999999571,65.59954539412799,1980.5372608995758
66,49921,2.9100920073236974e-15,0.0,0.0,0.0,2.9100920073236974e-15,0.0
66,49922,102.11999999999571,0.0,0.0,78.37893939393712,102.11999999999571,153.00995449710248
66,49923,20.0189393939419,0.0,0.0,20.019935287878763,20.0189393939419,0.0
66,49924,58.35999999998929,0.0,0.0,70.03216826657506,58.35999999998929,18662.093437935047
66,49925,70.03216826657506,0.0,0.0,14.040766643191816,70.03216826657506,290604.9732152063
66,49927,14.040766643191816,0.0,0.0,0.0,14.040766643191816,93448.17500238784
66,49928,10.059999999998617,0.0,0.0,10.06100610059998,10.059999999998617,0.0
66,49929,4.979469647174993,0.0,4.980465640703785,0.0,9.959935287878785,25956.577522355372
66,49930,0.0,10.06100610059998,0.0,0.0,10.06100610059998,24956.03670063427
66,49931,0.0,0.0,9.959935287878794,9.959935287878785,9.959935287878794,0.0
67,49900,0.0,0.0,166.25499283774573,166.28824903951204,166.25499283774573,0.0
67,49901,0.0,0.0,0.0,0.0,0.0,0.0
67,49902,0.0,0.0,62.08500020694959,55.589873366228446,62.08500020694959,25.89051617782365
67,49903,55.589873366228446,0.0,0.0,55.59349095266037,55.589873366228446,0.0
67,49904,0.0,0.0,0.0,0.0,0.0,0.0
67,49905,55.59349095266037,0.0,0.0,0.0,55.59349095266037,140.46217242666984
67,49906,104.2032488325617,0.0,0.0,93.2468302068813,104.2032488325617,184709.4615176718
67,49907,62.08500020694985,0.0,0.0,62.08500020694959,62.08500020694985,0.0
67,49908,0.0,0.0,0.0,0.0,0.0,0.0
67,49911,13.039999999997196,0.0,0.0,1.6128239712421473,13.039999999997196,18369.2571869934
67,49912,1.6128239712421473,0.0,0.0,0.0,1.6128239712421473,32488.425151010957
67,49913,0.0,0.0,0.0,0.0,0.0,0.0
67,49914,0.0,0.0,0.0,0.0,0.0,0.0
67,49915,0.0,0.0,0.0,0.0,0.0,3000.0
67,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1986.0155533478683
67,49921,0.0,0.0,0.0,0.0,0.0,0.0
67,49922,102.11999999999571,0.0,0.0,73.37320354843729,102.11999999999571,145.8235056334661
67,49923,15.01320354843749,0.0,0.0,15.013701445612455,15.01320354843749,0.0
67,49924,58.35999999998929,0.0,0.0,46.68966850000011,58.35999999998929,18659.174687935047
67,49925,46.68966850000011,0.0,0.0,15.02849700000003,46.68966850000011,290597.0594652063
67,49927,15.02849700000003,0.0,0.0,0.0,15.02849700000003,93444.41750238783
67,49928,7.544496974850005,0.0,0.0,7.544496974849934,7.544496974850005,0.0
67,49929,0.0,0.0,7.469204470762519,0.0,7.469204470762519,25954.710221219008
67,49930,2.7499999725000004,0.0,4.794497002350014,0.0,7.544496974849934,24954.15045063427
67,49931,-1.4549004990840303e-11,0.0,7.469204470777042,7.469204470762519,7.469204470762484,0.0
68,49900,0.0,146.3573366074972,0.0,146.38247346612553,146.3573366074972,0.0
68,49901,0.0,0.0,0.0,0.0,0.0,0.0
68,49902,0.0,0.0,41.38586100000015,55.28255569636312,41.38586100000015,29.362800119886543
68,49903,55.28255569636312,0.0,0.0,55.28288559046029,55.28255569636312,0.0
68,49904,0.0,0.0,0.0,0.0,0.0,0.0
68,49905,55.28288559046029,0.0,0.0,0.0,55.28288559046029,126.64238848460694
68,49906,104.99661246614563,0.0,0.0,93.24683020678553,104.99661246614563,184706.52407210696
68,49907,41.38586100000008,0.0,0.0,41.38586100000015,41.38586100000008,0.0
68,49908,0.0,0.0,0.0,0.0,0.0,0.0
68,49911,13.039999999997196,0.0,0.0,1.9996000199999961,13.039999999997196,18366.4971869934
68,49912,1.9996000199999961,0.0,0.0,0.0,1.9996000199999961,32487.925151010957
68,49913,0.0,0.0,0.0,0.0,0.0,0.0
68,49914,0.0,0.0,0.0,0.0,0.0,0.0
68,49915,0.0,0.0,0.0,0.0,0.0,3000.0
68,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1991.4938457961607
68,49921,0.0,0.0,0.0,0.0,0.0,0.0
68,49922,102.11999999999571,0.0,0.0,73.17778787099353,102.11999999999571,138.58813853125716
68,49923,14.817787870993381,0.0,0.0,14.818531543578938,14.817787870993381,0.0
68,49924,58.35999999998929,0.0,0.0,57.93447128214564,58.35999999998929,18659.06770095507
68,49925,57.93447128214564,0.0,0.0,15.02849700000003,57.93447128214564,290586.3339521863
68,49927,15.02849700000003,0.0,0.0,0.0,15.02849700000003,93440.66000238783
68,49928,10.059999999998617,0.0,0.0,10.060502949699984,10.059999999998617,0.0
68,49929,-1.4551915082847809e-11,0.0,4.758531543593409,0.0,4.75853154357885,25953.520588321215
68,49930,0.0,0.0,10.060502949699984,0.0,10.060502949699984,24951.635450634272
68,49931,4.758531543578861,0.0,0.0,4.75853154357885,4.758531543578861,0.0
69,49900,0.0,0.0,157.46353699088493,157.49191467263708,157.46353699088493,0.0
69,49901,0.0,0.0,0.0,0.0,0.0,0.0
69,49902,0.0,0.0,82.78827799999996,37.5037500000001,82.78827799999996,18.042800119886543
69,49903,37.5037500000001,0.0,0.0,37.5037500000001,37.5037500000001,0.0
69,49904,0.0,0.0,0.0,0.0,0.0,0.0
69,49905,37.5037500000001,0.0,0.0,0.0,37.5037500000001,117.26738848460694
69,49906,74.71191467263789,0.0,0.0,93.24683020683007,74.71191467263789,184711.15702105296
69,49907,82.78000000001876,0.0,0.0,82.78827799999996,82.78000000001876,0.0
69,49908,0.0,0.0,0.0,0.0,0.0,0.0
69,49911,13.039999999997196,0.0,0.0,1.999999980000015,13.039999999997196,18363.737186993403
69,49912,1.999999980000015,0.0,0.0,0.0,1.999999980000015,32487.425151010957
69,49913,0.0,0.0,0.0,0.0,0.0,0.0
69,49914,0.0,0.0,0.0,0.0,0.0,0.0
69,49915,0.0,0.0,0.0,0.0,0.0,3000.0
69,49920,80.20683020682316,0.0,0.0,102.11999999999571,80.20683020682316,1996.9721382444532
69,49921,0.0,0.0,0.0,0.0,0.0,0.0
69,49922,102.11999999999571,0.0,0.0,71.85057098790621,102.11999999999571,131.0210315236814
69,49923,13.490570987906185,0.0,0.0,13.491068885081287,13.490570987906185,0.0
69,49924,58.35999999998929,0.0,0.0,46.68966850000011,58.35999999998929,18656.14895095507
69,49925,46.68966850000011,0.0,0.0,4.268071683095243,46.68966850000011,290575.72993354267
69,49927,4.268071683095243,0.0,0.0,0.0,4.268071683095243,93439.59277103146
69,49928,5.02949700000001,0.0,0.0,5.029497000000006,5.02949700000001,0.0
69,49929,8.001600080000005,0.0,0.4616642887066116,0.0,8.463264368706625,25951.40519532879
69,49930,2.5149999748354355,2.5144970251645384,0.0,0.0,5.029497000000006,24950.377950634273
69,49931,8.461571885081254,0.0,0.0,8.463264368706625,8.461571885081254,0.0
70,49900,0.0,0.0,138.32063964870795,138.3412731637758,138.32063964870795,0.0
70,49901,0.0,0.0,0.0,0.0,0.0,0.0
70,49902,0.0,0.0,62.08499937915005,57.898975898437364,62.08499937915005,16.996376508775434
70,49903,57.898975898437364,0.0,0.0,57.9027255234372,57.898975898437364,0.0
70,49904,0.0,0.0,0.0,0.0,0.0,0.0
70,49905,57.9027255234372,0.0,0.0,0.0,57.9027255234372,102.79256209571805
70,49906,76.26041237072593,0.0,0.0,56.963720753336894,76.26041237072593,184706.3313125176
70,49907,62.08086079304979,0.0,0.0,62.08499937915005,62.08086079304979,0.0
70,49908,0.0,0.0,0.0,0.0,0.0,0.0
70,49911,13.039999999997196,0.0,0.0,1.999999979999998,13.039999999997196,18360.977186993405
70,49912,1.999999979999998,0.0,0.0,0.0,1.999999979999998,32486.925151010957
70,49913,0.0,0.0,0.0,0.0,0.0,0.0
70,49914,0.0,0.0,0.0,0.0,0.0,0.0
70,49915,0.0,0.0,0.0,0.0,0.0,3000.0
70,49920,43.92372075341817,0.0,0.0,102.11999999999571,43.92372075341817,2011.5220197980848
70,49921,0.0,0.0,0.0,0.0,0.0,0.0
70,49922,102.11999999999571,0.0,0.0,63.38949700001442,102.11999999999571,121.33853152368502
70,49923,5.029497000014548,0.0,0.0,5.0300000503145705,5.029497000014548,0.0
70,49924,58.35999999998929,0.0,0.0,46.68966850000011,58.35999999998929,18653.23020095507
70,49925,46.68966850000011,0.0,0.0,11.832100928067824,46.68966850000011,290567.0170845167
70,49927,11.832100928067824,0.0,0.0,0.0,11.832100928067824,93436.63437005742
70,49928,5.030000050299971,0.0,0.0,5.03000005030001,5.030000050299971,0.0
70,49929,0.0,0.0,1.4549004990840303e-11,0.0,1.4549004990840303e-11,25951.405195328785
70,49930,0.0,0.0,5.03000005030001,0.0,5.03000005030001,24949.120450634273
70,49931,0.0,0.0,1.4554825756931686e-11,1.4549004990840303e-11,1.4554825756931686e-11,0.0
71,49900,85.65688790198345,0.0,0.0,85.66561318929827,85.65688790198345,0.0
71,49901,0.0,0.0,0.0,0.0,0.0,0.0
71,49902,0.0,0.0,41.389999586100146,56.250000187500056,41.389999586100146,20.711376508775434
71,49903,56.250000187500056,0.0,0.0,56.25374981250019,56.250000187500056,0.0
71,49904,0.0,0.0,0.0,0.0,0.0,0.0
71,49905,56.25374981250019,0.0,0.0,0.0,56.25374981250019,88.73006209571805
71,49906,44.27975218929822,0.0,0.0,93.24683020670196,44.27975218929822,184718.57201460688
71,49907,41.38586100000008,0.0,0.0,41.389999586100146,41.38586100000008,0.0
71,49908,0.0,0.0,0.0,0.0,0.0,0.0
71,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18357.717186993406
71,49912,0.0,0.0,0.0,0.0,0.0,32486.925151010957
71,49913,0.0,0.0,0.0,0.0,0.0,0.0
71,49914,0.0,0.0,0.0,0.0,0.0,0.0
71,49915,0.0,0.0,0.0,0.0,0.0,3000.0
71,49920,80.20683020682316,0.0,0.0,76.59510574469982,80.20683020682316,2010.6178122463773
71,49921,0.0,0.0,0.0,0.0,0.0,0.0
71,49922,76.59510574469982,0.0,0.0,58.3599999999799,76.59510574469982,116.78103152368138
71,49923,-1.4549004990840303e-11,0.0,0.0,-1.4549004990840303e-11,-1.4549004990840303e-11,0.0
71,49924,58.35999999998929,0.0,0.0,46.68966850000011,58.35999999998929,18650.31145095507
71,49925,46.68966850000011,0.0,0.0,0.0,46.68966850000011,290555.3458345167
71,49927,0.0,0.0,0.0,0.0,0.0,93436.63437005742
71,49928,0.0,0.0,0.0,0.0,0.0,0.0
71,49929,-1.4551915082847809e-11,0.0,0.0,0.0,-1.4551915082847809e-11,25951.40519532879
71,49930,0.0,0.0,0.0,0.0,0.0,24949.120450634273
71,49931,-1.4549004990840303e-11,0.0,0.0,-1.4551915082847809e-11,-1.4549004990840303e-11,0.0
72,49900,60.04898112896196,0.0,0.0,60.05602563856855,60.04898112896196,0.0
72,49901,0.0,0.0,0.0,0.0,0.0,0.0
72,49902,0.0,0.0,55.921070080965976,56.24967029340271,55.921070080965976,20.793608848731296
72,49903,56.24967029340271,0.0,0.0,56.25374981250019,56.24967029340271,0.0
72,49904,0.0,0.0,0.0,0.0,0.0,0.0
72,49905,56.25374981250019,0.0,0.0,0.0,56.25374981250019,74.66756209571805
72,49906,4.139094143702712,0.0,0.0,78.30162833604166,4.139094143702712,184737.11244113185
72,49907,55.91693149486589,0.0,0.0,55.921070080965976,55.91693149486589,0.0
72,49908,0.0,0.0,0.0,0.0,0.0,0.0
72,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18354.457186993408
72,49912,0.0,0.0,0.0,0.0,0.0,32486.925151010957
72,49913,0.0,0.0,0.0,0.0,0.0,0.0
72,49914,0.0,0.0,0.0,0.0,0.0,0.0
72,49915,0.0,0.0,0.0,0.0,0.0,3000.0
72,49920,65.26162833605262,0.0,0.0,51.06510600000006,65.26162833605262,2007.067405199727
72,49921,0.0,0.0,0.0,0.0,0.0,0.0
72,49922,51.06510600000006,0.0,0.0,59.96853879270707,51.06510600000006,119.00871191781236
72,49923,7.518733926427065,0.0,0.0,7.518733926427057,7.518733926427065,0.0
72,49924,52.44980486628003,0.0,0.0,46.68966850000011,52.44980486628003,18648.86995427306
72,49925,46.68966850000011,0.0,0.0,0.0,46.68966850000011,290543.6745845167
72,49927,0.0,0.0,0.0,0.0,0.0,93436.63437005742
72,49928,2.514999974849995,0.0,0.0,2.5149999748499914,2.514999974849995,0.0
72,49929,5.00473479845207,0.0,0.0,0.0,5.00473479845207,25950.154011616665
72,49930,2.5149999748499914,0.0,0.0,0.0,2.5149999748499914,24948.491700634273
72,49931,5.003733951577025,0.0,0.0,5.00473479845207,5.003733951577025,0.0
73,49900,0.0,74.4726438871714,0.0,74.4809210593711,74.4726438871714,0.0
73,49901,0.0,0.0,0.0,0.0,0.0,0.0
73,49902,0.0,0.0,62.08913879304996,4.360249657432565,62.08913879304996,6.362421273990058
73,49903,4.360249657432565,0.0,0.0,4.360249657432565,4.360249657432565,0.0
73,49904,0.0,0.0,0.0,0.0,0.0,0.0
73,49905,4.360249657432565,0.0,0.0,0.0,4.360249657432565,73.57749967045929
73,49906,12.400060266321296,0.0,0.0,53.14742544491859,12.400060266321296,184747.2976597451
73,49907,62.08086079304979,0.0,0.0,62.08913879304996,62.08086079304979,0.0
73,49908,0.0,0.0,0.0,0.0,0.0,0.0
73,49911,13.039999999997196,0.0,0.0,0.0,13.039999999997196,18351.19718699341
73,49912,0.0,0.0,0.0,0.0,0.0,32486.925151010957
73,49913,0.0,0.0,0.0,0.0,0.0,0.0
73,49914,0.0,0.0,0.0,0.0,0.0,0.0
73,49915,0.0,0.0,0.0,0.0,0.0,3000.0
73,49920,40.107425444925525,0.0,0.0,51.06510599999989,40.107425444925525,2009.8065514238733
73,49921,0.0,0.0,0.0,0.0,0.0,0.0
73,49922,51.06510599999989,0.0,0.0,35.85123567359707,51.06510599999989,115.20690389500062
73,49923,2.9100920073236974e-15,0.0,0.0,2.9100920073236974e-15,2.9100920073236974e-15,0.0
73,49924,35.85123567359704,0.0,0.0,46.68966850000011,35.85123567359704,18651.57801229587
73,49925,46.68966850000011,0.0,0.0,7.514999924850025,46.68966850000011,290533.8820845167
