id,area,timestep,timestep_fractional,load,load_shedding,power_dumping
1128,2,17,16.6,209.55360000000002,0.0,0.0
1129,2,17,16.7,210.37329999999997,0.0,0.0
1130,2,17,16.8,210.5192,0.0,0.0
1131,2,17,16.9,209.4339,0.0,0.0
1132,2,17,17.0,206.56,0.0,0.0
1133,2,18,17.1,203.14757,0.0,0.0
1134,2,18,17.2,200.74296000000007,0.0,0.0
1135,2,18,17.3,199.22418999999996,0.0,0.0
1136,2,18,17.4,198.46928000000003,0.0,0.0
1137,2,18,17.5,198.35625000000002,0.0,0.0
1138,2,18,17.6,198.76312000000001,0.0,0.0
1139,2,18,17.7,199.56790999999998,0.0,0.0
1140,2,18,17.8,200.64864,0.0,0.0
1141,2,18,17.9,201.88333,0.0,0.0
1142,2,18,18.0,203.15,0.0,0.0
1143,2,19,18.1,203.79975000000005,0.0,0.0
1144,2,19,18.2,203.51200000000006,0.0,0.0
1145,2,19,18.3,202.65724999999995,0.0,0.0
1146,2,19,18.4,201.60600000000002,0.0,0.0
1147,2,19,18.5,200.72875,0.0,0.0
1148,2,19,18.6,200.39600000000002,0.0,0.0
1149,2,19,18.7,200.97825,0.0,0.0
1150,2,19,18.8,202.846,0.0,0.0
1151,2,19,18.9,206.36975,0.0,0.0
1152,2,19,19.0,211.92,0.0,0.0
1153,2,20,19.1,216.77792000000005,0.0,0.0
1154,2,20,19.2,218.61016000000006,0.0,0.0
1155,2,20,19.3,218.35643999999996,0.0,0.0
1156,2,20,19.4,216.95648,0.0,0.0
1157,2,20,19.5,215.34999999999997,0.0,0.0
1158,2,20,19.6,214.47672,0.0,0.0
1159,2,20,19.7,215.27635999999998,0.0,0.0
1160,2,20,19.8,218.68864000000002,0.0,0.0
1161,2,20,19.9,225.65328000000002,0.0,0.0
1162,2,20,20.0,237.11,0.0,0.0
1163,2,21,20.1,248.52700000000004,0.0,0.0
1164,2,21,20.2,255.39360000000005,0.0,0.0
1165,2,21,20.3,258.68119999999993,0.0,0.0
1166,2,21,20.4,259.36120000000005,0.0,0.0
1167,2,21,20.5,258.405,0.0,0.0
1168,2,21,20.6,256.78400000000005,0.0,0.0
1169,2,21,20.7,255.46959999999996,0.0,0.0
1170,2,21,20.8,255.4332,0.0,0.0
1171,2,21,20.9,257.6462,0.0,0.0
1172,2,21,21.0,263.08,0.0,0.0
1173,2,22,21.1,269.12109000000004,0.0,0.0
1174,2,22,21.2,272.8251200000001,0.0,0.0
1175,2,22,21.3,274.65822999999995,0.0,0.0
1176,2,22,21.4,275.08656,0.0,0.0
1177,2,22,21.5,274.57624999999996,0.0,0.0
1178,2,22,21.6,273.59344,0.0,0.0
1179,2,22,21.7,272.60427,0.0,0.0
1180,2,22,21.8,272.07488,0.0,0.0
1181,2,22,21.9,272.47141,0.0,0.0
1182,2,22,22.0,274.26,0.0,0.0
1183,2,23,22.1,276.60662,0.0,0.0
1184,2,23,22.2,278.38216000000006,0.0,0.0
1185,2,23,22.3,279.61013999999994,0.0,0.0
1186,2,23,22.4,280.31408000000005,0.0,0.0
1187,2,23,22.5,280.5175,0.0,0.0
1188,2,23,22.6,280.24392,0.0,0.0
1189,2,23,22.7,279.51686,0.0,0.0
1190,2,23,22.8,278.3598400000001,0.0,0.0
1191,2,23,22.9,276.79638,0.0,0.0
1192,2,23,23.0,274.85,0.0,0.0
1193,2,24,23.1,273.5384900000001,0.0,0.0
1194,2,24,23.2,273.5331200000001,0.0,0.0
1195,2,24,23.3,274.32863,0.0,0.0
1196,2,24,23.4,275.41976,0.0,0.0
1197,2,24,23.5,276.30125000000004,0.0,0.0
1198,2,24,23.6,276.46784,0.0,0.0
1199,2,24,23.7,275.41427,0.0,0.0
1200,2,24,23.8,272.63528,0.0,0.0
1201,2,24,23.9,267.62561,0.0,0.0
1202,2,24,24.0,259.88,0.0,0.0
1203,2,25,24.1,252.10019000000003,0.0,0.0
1204,2,25,24.2,247.00472000000008,0.0,0.0
1205,2,25,24.3,244.11352999999994,0.0,0.0
1206,2,25,24.4,242.94656,0.0,0.0
1207,2,25,24.5,243.02375,0.0,0.0
1208,2,25,24.6,243.86504000000002,0.0,0.0
1209,2,25,24.7,244.99036999999998,0.0,0.0
1210,2,25,24.8,245.91968000000003,0.0,0.0
1211,2,25,24.9,246.17291,0.0,0.0
1212,2,25,25.0,245.27,0.0,0.0
1213,2,26,25.1,243.60204000000004,0.0,0.0
1214,2,26,25.2,241.98352000000006,0.0,0.0
1215,2,26,25.3,240.56047999999996,0.0,0.0
1216,2,26,25.4,239.47896,0.0,0.0
1217,2,26,25.5,238.88499999999996,0.0,0.0
1218,2,26,25.6,238.92464,0.0,0.0
1219,2,26,25.7,239.74392,0.0,0.0
1220,2,26,25.8,241.48888,0.0,0.0
1221,2,26,25.9,244.30556,0.0,0.0
1222,2,26,26.0,248.34,0.0,0.0
1223,2,27,26.1,251.60020000000006,0.0,0.0
1224,2,27,26.2,252.50240000000008,0.0,0.0
1225,2,27,26.3,251.80499999999995,0.0,0.0
1226,2,27,26.4,250.26640000000003,0.0,0.0
1227,2,27,26.5,248.64499999999998,0.0,0.0
1228,2,27,26.6,247.69920000000002,0.0,0.0
1229,2,27,26.7,248.1874,0.0,0.0
1230,2,27,26.8,250.868,0.0,0.0
1231,2,27,26.9,256.4994,0.0,0.0
1232,2,27,27.0,265.84,0.0,0.0
1233,2,28,27.1,274.15628999999996,0.0,0.0
1234,2,28,27.2,277.28312000000005,0.0,0.0
1235,2,28,27.3,276.83142999999995,0.0,0.0
1236,2,28,27.4,274.41216,0.0,0.0
1237,2,28,27.5,271.63625,0.0,0.0
1238,2,28,27.6,270.11464,0.0,0.0
1239,2,28,27.7,271.45826999999997,0.0,0.0
1240,2,28,27.8,277.27808000000005,0.0,0.0
1241,2,28,27.9,289.18501000000003,0.0,0.0
1242,2,28,28.0,308.79,0.0,0.0
1243,2,29,28.1,328.4138300000001,0.0,0.0
1244,2,29,28.2,340.37344000000013,0.0,0.0
1245,2,29,28.3,346.27401,0.0,0.0
1246,2,29,28.4,347.72072000000003,0.0,0.0
1247,2,29,28.5,346.31875,0.0,0.0
1248,2,29,28.6,343.67328,0.0,0.0
1249,2,29,28.7,341.38949,0.0,0.0
1250,2,29,28.8,341.07256,0.0,0.0
1251,2,29,28.9,344.32767,0.0,0.0
1252,2,29,29.0,352.76,0.0,0.0
1253,2,30,29.1,362.5407700000001,0.0,0.0
1254,2,30,29.2,369.1029600000001,0.0,0.0
1255,2,30,29.3,372.94438999999994,0.0,0.0
1256,2,30,29.4,374.56288,0.0,0.0
1257,2,30,29.5,374.45624999999995,0.0,0.0
1258,2,30,29.6,373.12232000000006,0.0,0.0
1259,2,30,29.7,371.05890999999997,0.0,0.0
1260,2,30,29.8,368.7638400000001,0.0,0.0
1261,2,30,29.9,366.7349300000001,0.0,0.0
1262,2,30,30.0,365.47,0.0,0.0
1263,2,31,30.1,365.63893000000013,0.0,0.0
1264,2,31,30.2,367.1430400000001,0.0,0.0
1265,2,31,30.3,369.33630999999997,0.0,0.0
1266,2,31,30.4,371.57272000000006,0.0,0.0
1267,2,31,30.5,373.20625000000007,0.0,0.0
1268,2,31,30.6,373.5908800000001,0.0,0.0
1269,2,31,30.7,372.08059000000003,0.0,0.0
1270,2,31,30.8,368.02936000000005,0.0,0.0
1271,2,31,30.9,360.79117,0.0,0.0
1272,2,31,31.0,349.72,0.0,0.0
1273,2,32,31.1,340.13651000000004,0.0,0.0
1274,2,32,31.2,336.54168000000004,0.0,0.0
1275,2,32,31.3,337.05996999999996,0.0,0.0
1276,2,32,31.4,339.81584000000004,0.0,0.0
1277,2,32,31.5,342.93375,0.0,0.0
1278,2,32,31.6,344.53816,0.0,0.0
1279,2,32,31.7,342.75352999999996,0.0,0.0
1280,2,32,31.8,335.70432000000005,0.0,0.0
1281,2,32,31.9,321.51499,0.0,0.0
1282,2,32,32.0,298.31,0.0,0.0
1283,2,33,32.1,275.03285000000005,0.0,0.0
1284,2,33,32.2,260.6684000000001,0.0,0.0
1285,2,33,32.3,253.40314999999998,0.0,0.0
1286,2,33,32.4,251.42360000000002,0.0,0.0
1287,2,33,32.5,252.91625,0.0,0.0
1288,2,33,32.6,256.0676,0.0,0.0
1289,2,33,32.7,259.06415000000004,0.0,0.0
1290,2,33,32.8,260.09240000000005,0.0,0.0
1291,2,33,32.9,257.33885000000004,0.0,0.0
1292,2,33,33.0,248.99,0.0,0.0
1293,2,34,33.1,239.16590000000005,0.0,0.0
1294,2,34,33.2,232.79960000000008,0.0,0.0
1295,2,34,33.3,229.29709999999994,0.0,0.0
1296,2,34,33.4,228.0644,0.0,0.0
1297,2,34,33.5,228.5075,0.0,0.0
1298,2,34,33.6,230.03240000000005,0.0,0.0
1299,2,34,33.7,232.0451,0.0,0.0
1300,2,34,33.8,233.95160000000004,0.0,0.0
1301,2,34,33.9,235.1579,0.0,0.0
1302,2,34,34.0,235.07,0.0,0.0
1303,2,35,34.1,233.71341000000004,0.0,0.0
1304,2,35,34.2,231.78808000000006,0.0,0.0
1305,2,35,34.3,229.70266999999998,0.0,0.0
1306,2,35,34.4,227.86584000000005,0.0,0.0
1307,2,35,34.5,226.68625,0.0,0.0
1308,2,35,34.6,226.57256,0.0,0.0
1309,2,35,34.7,227.93343,0.0,0.0
1310,2,35,34.8,231.17752000000002,0.0,0.0
1311,2,35,34.9,236.71349,0.0,0.0
1312,2,35,35.0,244.95,0.0,0.0
1313,2,36,35.1,251.81166000000002,0.0,0.0
1314,2,36,35.2,253.97808000000006,0.0,0.0
1315,2,36,35.3,252.99041999999997,0.0,0.0
1316,2,36,35.4,250.38984000000002,0.0,0.0
1317,2,36,35.5,247.7175,0.0,0.0
1318,2,36,35.6,246.51456000000005,0.0,0.0
1319,2,36,35.7,248.32218,0.0,0.0
1320,2,36,35.8,254.68152000000003,0.0,0.0
1321,2,36,35.9,267.13374000000005,0.0,0.0
1322,2,36,36.0,287.22,0.0,0.0
1323,2,37,36.1,307.21039000000013,0.0,0.0
1324,2,37,36.2,319.42592000000013,0.0,0.0
1325,2,37,36.3,325.48412999999994,0.0,0.0
1326,2,37,36.4,327.00256,0.0,0.0
1327,2,37,36.5,325.59875,0.0,0.0
1328,2,37,36.6,322.89024,0.0,0.0
1329,2,37,36.7,320.49456999999995,0.0,0.0
1330,2,37,36.8,320.02928,0.0,0.0
1331,2,37,36.9,323.11191,0.0,0.0
1332,2,37,37.0,331.36,0.0,0.0
1333,2,38,37.1,340.80795000000006,0.0,0.0
1334,2,38,37.2,346.826,0.0,0.0
1335,2,38,37.3,350.0354499999999,0.0,0.0
1336,2,38,37.4,351.05760000000004,0.0,0.0
1337,2,38,37.5,350.51375,0.0,0.0
1338,2,38,37.6,349.02520000000004,0.0,0.0
1339,2,38,37.7,347.21324999999996,0.0,0.0
1340,2,38,37.8,345.6992,0.0,0.0
1341,2,38,37.9,345.10435,0.0,0.0
1342,2,38,38.0,346.05,0.0,0.0
1343,2,39,38.1,348.05392,0.0,0.0
1344,2,39,38.2,350.07416000000006,0.0,0.0
1345,2,39,38.3,351.8834399999999,0.0,0.0
1346,2,39,38.4,353.25448000000006,0.0,0.0
1347,2,39,38.5,353.96000000000004,0.0,0.0
1348,2,39,38.6,353.77272000000005,0.0,0.0
1349,2,39,38.7,352.46536000000003,0.0,0.0
1350,2,39,38.8,349.81064000000003,0.0,0.0
1351,2,39,38.9,345.58128000000005,0.0,0.0
1352,2,39,39.0,339.55,0.0,0.0
1353,2,40,39.1,334.3868000000001,0.0,0.0
1354,2,40,39.2,332.28720000000004,0.0,0.0
1355,2,40,39.3,332.3212,0.0,0.0
1356,2,40,39.4,333.5588,0.0,0.0
1357,2,40,39.5,335.07,0.0,0.0
1358,2,40,39.6,335.92480000000006,0.0,0.0
1359,2,40,39.7,335.1932,0.0,0.0
1360,2,40,39.8,331.9452,0.0,0.0
1361,2,40,39.9,325.2508,0.0,0.0
1362,2,40,40.0,314.18,0.0,0.0
1363,2,41,40.1,303.22301000000004,0.0,0.0
1364,2,41,40.2,296.81768000000005,0.0,0.0
1365,2,41,40.3,293.95546999999993,0.0,0.0
1366,2,41,40.4,293.62784,0.0,0.0
1367,2,41,40.5,294.82624999999996,0.0,0.0
1368,2,41,40.6,296.54216,0.0,0.0
1369,2,41,40.7,297.76703,0.0,0.0
1370,2,41,40.8,297.49232000000006,0.0,0.0
1371,2,41,40.9,294.70949,0.0,0.0
1372,2,41,41.0,288.41,0.0,0.0
1373,2,42,41.1,281.83916000000005,0.0,0.0
1374,2,42,41.2,278.39528000000007,0.0,0.0
1375,2,42,41.3,277.30832,0.0,0.0
1376,2,42,41.4,277.80824000000007,0.0,0.0
1377,2,42,41.5,279.125,0.0,0.0
1378,2,42,41.6,280.48856,0.0,0.0
1379,2,42,41.7,281.12888,0.0,0.0
1380,2,42,41.8,280.27592000000004,0.0,0.0
1381,2,42,41.9,277.15963999999997,0.0,0.0
1382,2,42,42.0,271.01,0.0,0.0
1383,2,43,42.1,264.85129,0.0,0.0
1384,2,43,42.2,261.7075200000001,0.0,0.0
1385,2,43,42.3,260.81722999999994,0.0,0.0
1386,2,43,42.4,261.41896,0.0,0.0
1387,2,43,42.5,262.75124999999997,0.0,0.0
1388,2,43,42.6,264.05264,0.0,0.0
1389,2,43,42.7,264.56167,0.0,0.0
1390,2,43,42.8,263.51688,0.0,0.0
1391,2,43,42.9,260.15681,0.0,0.0
1392,2,43,43.0,253.72,0.0,0.0
1393,2,44,43.1,247.50628000000003,0.0,0.0
1394,2,44,43.2,244.68064000000007,0.0,0.0
1395,2,44,43.3,244.28835999999995,0.0,0.0
1396,2,44,43.4,245.37472000000002,0.0,0.0
1397,2,44,43.5,246.985,0.0,0.0
1398,2,44,43.6,248.16448000000003,0.0,0.0
1399,2,44,43.7,247.95844,0.0,0.0
1400,2,44,43.8,245.41216000000003,0.0,0.0
1401,2,44,43.9,239.57092,0.0,0.0
1402,2,44,44.0,229.48,0.0,0.0
1403,2,45,44.1,219.26636,0.0,0.0
1404,2,45,44.2,213.11688000000007,0.0,0.0
1405,2,45,44.3,210.16671999999997,0.0,0.0
1406,2,45,44.4,209.55104,0.0,0.0
1407,2,45,44.5,210.405,0.0,0.0
1408,2,45,44.6,211.86376,0.0,0.0
1409,2,45,44.7,213.06248,0.0,0.0
1410,2,45,44.8,213.13632,0.0,0.0
1411,2,45,44.9,211.22044,0.0,0.0
1412,2,45,45.0,206.45,0.0,0.0
1413,2,46,45.1,200.98159,0.0,0.0
1414,2,46,45.2,197.35512000000003,0.0,0.0
1415,2,46,45.3,195.27172999999996,0.0,0.0
1416,2,46,45.4,194.43256000000002,0.0,0.0
1417,2,46,45.5,194.53875,0.0,0.0
1418,2,46,45.6,195.29144,0.0,0.0
1419,2,46,45.7,196.39177,0.0,0.0
1420,2,46,45.8,197.54088000000002,0.0,0.0
1421,2,46,45.9,198.43991,0.0,0.0
1422,2,46,46.0,198.79,0.0,0.0
1423,2,47,46.1,198.37129000000004,0.0,0.0
1424,2,47,46.2,197.37232000000006,0.0,0.0
1425,2,47,46.3,196.10682999999992,0.0,0.0
1426,2,47,46.4,194.88856,0.0,0.0
1427,2,47,46.5,194.03125,0.0,0.0
1428,2,47,46.6,193.84864000000002,0.0,0.0
1429,2,47,46.7,194.65447,0.0,0.0
1430,2,47,46.8,196.76248,0.0,0.0
1431,2,47,46.9,200.48640999999998,0.0,0.0
1432,2,47,47.0,206.14,0.0,0.0
1433,2,48,47.1,210.91713000000001,0.0,0.0
1434,2,48,47.2,212.49464000000003,0.0,0.0
1435,2,48,47.3,211.91070999999997,0.0,0.0
1436,2,48,47.4,210.20352000000003,0.0,0.0
1437,2,48,47.5,208.41125000000002,0.0,0.0
1438,2,48,47.6,207.57208000000003,0.0,0.0
1439,2,48,47.7,208.72418999999996,0.0,0.0
1440,2,48,47.8,212.90576000000004,0.0,0.0
1441,2,48,47.9,221.15497000000002,0.0,0.0
1442,2,48,48.0,234.51,0.0,0.0
1443,2,49,48.1,247.82249000000004,0.0,0.0
1444,2,49,48.2,255.97192000000004,0.0,0.0
1445,2,49,48.3,260.0292299999999,0.0,0.0
1446,2,49,48.4,261.06536,0.0,0.0
1447,2,49,48.5,260.15125,0.0,0.0
1448,2,49,48.6,258.35784,0.0,0.0
1449,2,49,48.7,256.75607,0.0,0.0
1450,2,49,48.8,256.41688,0.0,0.0
1451,2,49,48.9,258.41121,0.0,0.0
1452,2,49,49.0,263.81,0.0,0.0
1453,2,50,49.1,270.03981000000005,0.0,0.0
1454,2,50,49.2,274.0736800000001,0.0,0.0
1455,2,50,49.3,276.29326999999995,0.0,0.0
1456,2,50,49.4,277.08024,0.0,0.0
1457,2,50,49.5,276.81625,0.0,0.0
1458,2,50,49.6,275.88296,0.0,0.0
1459,2,50,49.7,274.66202999999996,0.0,0.0
1460,2,50,49.8,273.53512,0.0,0.0
1461,2,50,49.9,272.88389,0.0,0.0
1462,2,50,50.0,273.09,0.0,0.0
1463,2,51,50.1,274.08587,0.0,0.0
1464,2,51,50.2,275.38576000000006,0.0,0.0
1465,2,51,50.3,276.74408999999997,0.0,0.0
1466,2,51,50.4,277.91528,0.0,0.0
1467,2,51,50.5,278.65375,0.0,0.0
1468,2,51,50.6,278.71392000000003,0.0,0.0
1469,2,51,50.7,277.85020999999995,0.0,0.0
1470,2,51,50.8,275.81704,0.0,0.0
1471,2,51,50.9,272.36883,0.0,0.0
1472,2,51,51.0,267.26,0.0,0.0
1473,2,52,51.1,263.04148000000004,0.0,0.0
1474,2,52,51.2,261.77184000000005,0.0,0.0
1475,2,52,51.3,262.4669599999999,0.0,0.0
1476,2,52,51.4,264.14272,0.0,0.0
1477,2,52,51.5,265.815,0.0,0.0
1478,2,52,51.6,266.49968,0.0,0.0
1479,2,52,51.7,265.21264,0.0,0.0
1480,2,52,51.8,260.96976000000006,0.0,0.0
1481,2,52,51.9,252.78692,0.0,0.0
1482,2,52,52.0,239.68,0.0,0.0
1483,2,53,52.1,226.51304000000002,0.0,0.0
1484,2,53,52.2,218.18112000000008,0.0,0.0
1485,2,53,52.3,213.74667999999997,0.0,0.0
1486,2,53,52.4,212.27216,0.0,0.0
1487,2,53,52.5,212.82,0.0,0.0
1488,2,53,52.6,214.45264000000003,0.0,0.0
1489,2,53,52.7,216.23252,0.0,0.0
1490,2,53,52.8,217.22208,0.0,0.0
1491,2,53,52.9,216.48376000000002,0.0,0.0
1492,2,53,53.0,213.08,0.0,0.0
1493,2,54,53.1,208.63435000000004,0.0,0.0
1494,2,54,53.2,205.33800000000005,0.0,0.0
1495,2,54,53.3,203.11384999999999,0.0,0.0
1496,2,54,53.4,201.8848,0.0,0.0
1497,2,54,53.5,201.57375,0.0,0.0
1498,2,54,53.6,202.10360000000003,0.0,0.0
1499,2,54,53.7,203.39724999999999,0.0,0.0
1500,2,54,53.8,205.37760000000003,0.0,0.0
1501,2,54,53.9,207.96755,0.0,0.0
1502,2,54,54.0,211.09,0.0,0.0
1503,2,55,54.1,213.23022000000003,0.0,0.0
1504,2,55,54.2,213.39416000000008,0.0,0.0
1505,2,55,54.3,212.28573999999998,0.0,0.0
1506,2,55,54.4,210.60888000000003,0.0,0.0
1507,2,55,54.5,209.06750000000002,0.0,0.0
1508,2,55,54.6,208.36552,0.0,0.0
1509,2,55,54.7,209.20685999999998,0.0,0.0
1510,2,55,54.8,212.29544000000004,0.0,0.0
1511,2,55,54.9,218.33518,0.0,0.0
1512,2,55,55.0,228.03,0.0,0.0
1513,2,56,55.1,236.69590000000002,0.0,0.0
1514,2,56,55.2,240.2120000000001,0.0,0.0
1515,2,56,55.3,240.12689999999995,0.0,0.0
1516,2,56,55.4,237.98920000000004,0.0,0.0
1517,2,56,55.5,235.3475,0.0,0.0
1518,2,56,55.6,233.75040000000004,0.0,0.0
1519,2,56,55.7,234.7465,0.0,0.0
1520,2,56,55.8,239.8844,0.0,0.0
1521,2,56,55.9,250.71269999999998,0.0,0.0
1522,2,56,56.0,268.78,0.0,0.0
1523,2,57,56.1,286.71533000000005,0.0,0.0
1524,2,57,56.2,297.2150400000001,0.0,0.0
1525,2,57,56.3,301.92870999999997,0.0,0.0
1526,2,57,56.4,302.50592000000006,0.0,0.0
1527,2,57,56.5,300.59625,0.0,0.0
1528,2,57,56.6,297.84928,0.0,0.0
1529,2,57,56.7,295.91459,0.0,0.0
1530,2,57,56.8,296.44176000000004,0.0,0.0
1531,2,57,56.9,301.08037,0.0,0.0
1532,2,57,57.0,311.48,0.0,0.0
1533,2,58,57.1,322.5346900000001,0.0,0.0
1534,2,58,57.2,328.7755200000001,0.0,0.0
1535,2,58,57.3,331.29862999999995,0.0,0.0
1536,2,58,57.4,331.2001600000001,0.0,0.0
1537,2,58,57.5,329.57625,0.0,0.0
1538,2,58,57.6,327.52304000000004,0.0,0.0
1539,2,58,57.7,326.13667,0.0,0.0
1540,2,58,57.8,326.51328,0.0,0.0
1541,2,58,57.9,329.74901,0.0,0.0
1542,2,58,58.0,336.94,0.0,0.0
1543,2,59,58.1,344.56871,0.0,0.0
1544,2,59,58.2,348.8872800000001,0.0,0.0
1545,2,59,58.3,350.6373699999999,0.0,0.0
1546,2,59,58.4,350.56064000000003,0.0,0.0
1547,2,59,58.5,349.39875,0.0,0.0
1548,2,59,58.6,347.89336000000003,0.0,0.0
1549,2,59,58.7,346.78612999999996,0.0,0.0
1550,2,59,58.8,346.81872000000004,0.0,0.0
1551,2,59,58.9,348.73279,0.0,0.0
1552,2,59,59.0,353.27,0.0,0.0
1553,2,60,59.1,357.91431000000006,0.0,0.0
1554,2,60,59.2,360.0980800000001,0.0,0.0
1555,2,60,59.3,360.4945699999999,0.0,0.0
1556,2,60,59.4,359.77704000000006,0.0,0.0
1557,2,60,59.5,358.61875,0.0,0.0
1558,2,60,59.6,357.69296,0.0,0.0
1559,2,60,59.7,357.67292999999995,0.0,0.0
1560,2,60,59.8,359.23192,0.0,0.0
1561,2,60,59.9,363.04319,0.0,0.0
1562,2,60,60.0,369.78,0.0,0.0
1563,2,61,60.1,376.70707999999996,0.0,0.0
1564,2,61,60.2,381.00424000000004,0.0,0.0
1565,2,61,60.3,383.2083599999999,0.0,0.0
1566,2,61,60.4,383.85632000000004,0.0,0.0
1567,2,61,60.5,383.485,0.0,0.0
1568,2,61,60.6,382.63128000000006,0.0,0.0
1569,2,61,60.7,381.83204,0.0,0.0
1570,2,61,60.8,381.6241600000001,0.0,0.0
1571,2,61,60.9,382.54452000000003,0.0,0.0
1572,2,61,61.0,385.13,0.0,0.0
1573,2,62,61.1,388.51666000000006,0.0,0.0
1574,2,62,61.2,391.4152800000001,0.0,0.0
1575,2,62,61.3,393.71581999999995,0.0,0.0
1576,2,62,61.4,395.30824000000007,0.0,0.0
1577,2,62,61.5,396.0825,0.0,0.0
1578,2,62,61.6,395.92856000000006,0.0,0.0
1579,2,62,61.7,394.73637999999994,0.0,0.0
1580,2,62,61.8,392.39592000000005,0.0,0.0
1581,2,62,61.9,388.79714,0.0,0.0
1582,2,62,62.0,383.83,0.0,0.0
1583,2,63,62.1,379.95099,0.0,0.0
1584,2,63,62.2,379.0287200000001,0.0,0.0
1585,2,63,62.3,380.0803299999999,0.0,0.0
1586,2,63,62.4,382.12296,0.0,0.0
1587,2,63,62.5,384.17375,0.0,0.0
1588,2,63,62.6,385.24984,0.0,0.0
1589,2,63,62.7,384.36836999999997,0.0,0.0
1590,2,63,62.8,380.54648000000003,0.0,0.0
1591,2,63,62.9,372.80130999999994,0.0,0.0
1592,2,63,63.0,360.15,0.0,0.0
1593,2,64,63.1,348.60096,0.0,0.0
1594,2,64,63.2,343.5604800000001,0.0,0.0
1595,2,64,63.3,343.1335199999999,0.0,0.0
1596,2,64,63.4,345.4250400000001,0.0,0.0
1597,2,64,63.5,348.54,0.0,0.0
1598,2,64,63.6,350.58335999999997,0.0,0.0
1599,2,64,63.7,349.66008,0.0,0.0
1600,2,64,63.8,343.87512000000004,0.0,0.0
1601,2,64,63.9,331.33344,0.0,0.0
1602,2,64,64.0,310.14,0.0,0.0
1603,2,65,64.1,288.91514,0.0,0.0
1604,2,65,64.2,276.2999200000001,0.0,0.0
1605,2,65,64.3,270.43037999999996,0.0,0.0
1606,2,65,64.4,269.44256000000007,0.0,0.0
1607,2,65,64.5,271.4725,0.0,0.0
1608,2,65,64.6,274.65624,0.0,0.0
1609,2,65,64.7,277.12982,0.0,0.0
1610,2,65,64.8,277.02928,0.0,0.0
1611,2,65,64.9,272.49066,0.0,0.0
1612,2,65,65.0,261.65,0.0,0.0
1613,2,66,65.1,249.83712000000003,0.0,0.0
1614,2,66,65.2,242.92456000000004,0.0,0.0
1615,2,66,65.3,239.85343999999992,0.0,0.0
1616,2,66,65.4,239.56488,0.0,0.0
1617,2,66,65.5,240.99999999999997,0.0,0.0
1618,2,66,65.6,243.09992,0.0,0.0
1619,2,66,65.7,244.80575999999996,0.0,0.0
1620,2,66,65.8,245.05864,0.0,0.0
1621,2,66,65.9,242.79968,0.0,0.0
1622,2,66,66.0,236.97,0.0,0.0
1623,2,67,66.1,230.39324000000002,0.0,0.0
1624,2,67,66.2,226.28872000000007,0.0,0.0
1625,2,67,66.3,224.19107999999997,0.0,0.0
1626,2,67,66.4,223.63496000000004,0.0,0.0
1627,2,67,66.5,224.15500000000003,0.0,0.0
1628,2,67,66.6,225.28584,0.0,0.0
1629,2,67,66.7,226.56212,0.0,0.0
1630,2,67,66.8,227.51848,0.0,0.0
1631,2,67,66.9,227.68956000000003,0.0,0.0
1632,2,67,67.0,226.61,0.0,0.0
1633,2,68,67.1,224.89434000000003,0.0,0.0
1634,2,68,67.2,223.50232000000008,0.0,0.0
1635,2,68,67.3,222.48637999999994,0.0,0.0
1636,2,68,67.4,221.89896000000005,0.0,0.0
1637,2,68,67.5,221.7925,0.0,0.0
1638,2,68,67.6,222.21944000000002,0.0,0.0
1639,2,68,67.7,223.23221999999998,0.0,0.0
1640,2,68,67.8,224.88328,0.0,0.0
1641,2,68,67.9,227.22505999999998,0.0,0.0
1642,2,68,68.0,230.31,0.0,0.0
1643,2,69,68.1,233.32594000000003,0.0,0.0
1644,2,69,68.2,235.4931200000001,0.0,0.0
1645,2,69,68.3,236.91257999999996,0.0,0.0
1646,2,69,68.4,237.68536,0.0,0.0
1647,2,69,68.5,237.91250000000002,0.0,0.0
1648,2,69,68.6,237.69504,0.0,0.0
1649,2,69,68.7,237.13402,0.0,0.0
1650,2,69,68.8,236.33048000000002,0.0,0.0
1651,2,69,68.9,235.38546000000002,0.0,0.0
1652,2,69,69.0,234.4,0.0,0.0
1653,2,70,69.1,233.71749000000005,0.0,0.0
1654,2,70,69.2,233.51552000000007,0.0,0.0
1655,2,70,69.3,233.63742999999994,0.0,0.0
1656,2,70,69.4,233.92656000000002,0.0,0.0
1657,2,70,69.5,234.22625000000002,0.0,0.0
1658,2,70,69.6,234.37984000000003,0.0,0.0
1659,2,70,69.7,234.23066999999998,0.0,0.0
1660,2,70,69.8,233.62208000000004,0.0,0.0
1661,2,70,69.9,232.39741000000004,0.0,0.0
1662,2,70,70.0,230.4,0.0,0.0
1663,2,71,70.1,228.58796000000004,0.0,0.0
1664,2,71,70.2,227.82928000000007,0.0,0.0
1665,2,71,70.3,227.82311999999996,0.0,0.0
1666,2,71,70.4,228.26864000000003,0.0,0.0
1667,2,71,70.5,228.865,0.0,0.0
1668,2,71,70.6,229.31136000000004,0.0,0.0
1669,2,71,70.7,229.30687999999998,0.0,0.0
1670,2,71,70.8,228.55072,0.0,0.0
1671,2,71,70.9,226.74204000000003,0.0,0.0
1672,2,71,71.0,223.58,0.0,0.0
1673,2,72,71.1,220.75010000000003,0.0,0.0
1674,2,72,71.2,219.74600000000007,0.0,0.0
