id,areas_fk,plant_id,timestep,b,area,fuel_type,production
9025,58,49925,58,0,3,Hydro,0.0
9026,58,49925,58,1,3,Hydro,40.0
9027,58,49925,58,2,3,Hydro,40.0
9028,58,49925,58,3,3,Hydro,40.0
9029,58,49927,58,0,3,Hydro,25.0
9030,58,49927,58,1,3,Hydro,25.0
9031,58,49927,58,2,3,Hydro,0.0
9032,58,49927,58,3,3,Hydro,2.63
9033,58,49928,58,0,3,Hydro,2.5
9034,58,49928,58,1,3,Hydro,2.5
9035,58,49928,58,2,3,Hydro,2.5
9036,58,49928,58,3,3,Hydro,2.5
9037,58,49929,58,0,3,Hydro,0.0
9038,58,49929,58,1,3,Hydro,0.0
9039,58,49929,58,2,3,Hydro,0.0
9040,58,49929,58,3,3,Hydro,0.0
9041,58,49930,58,0,3,Hydro,0.0
9042,58,49930,58,1,3,Hydro,0.0
9043,58,49930,58,2,3,Hydro,0.0
9044,58,49930,58,3,3,Hydro,0.0
9045,58,49931,58,0,3,Hydro,0.0
9046,58,49931,58,1,3,Hydro,0.0
9047,58,49931,58,2,3,Hydro,0.0
9048,58,49931,58,3,3,Hydro,0.0
9049,59,1,59,0,1,Thermal,0.0
9050,59,1,59,1,1,Thermal,0.0
9051,59,1,59,2,1,Thermal,0.0
9052,59,1,59,3,1,Thermal,0.0
9053,59,2,59,0,1,Thermal,0.0
9054,59,2,59,1,1,Thermal,0.0
9055,59,2,59,2,1,Thermal,0.0
9056,59,2,59,3,1,Thermal,0.0
9057,59,3,59,0,1,Thermal,76.0
9058,59,3,59,1,1,Thermal,76.0
9059,59,3,59,2,1,Thermal,76.0
9060,59,3,59,3,1,Thermal,76.0
9061,59,4,59,0,1,Thermal,76.0
9062,59,4,59,1,1,Thermal,76.0
9063,59,4,59,2,1,Thermal,76.0
9064,59,4,59,3,1,Thermal,76.0
9065,59,5,59,0,1,Thermal,0.0
9066,59,5,59,1,1,Thermal,0.0
9067,59,5,59,2,1,Thermal,0.0
9068,59,5,59,3,1,Thermal,0.0
9069,59,6,59,0,1,Thermal,0.0
9070,59,6,59,1,1,Thermal,0.0
9071,59,6,59,2,1,Thermal,0.0
9072,59,6,59,3,1,Thermal,0.0
9073,59,7,59,0,1,Thermal,76.0
9074,59,7,59,1,1,Thermal,76.0
9075,59,7,59,2,1,Thermal,76.0
9076,59,7,59,3,1,Thermal,76.0
9077,59,8,59,0,1,Thermal,76.0
9078,59,8,59,1,1,Thermal,76.0
9079,59,8,59,2,1,Thermal,76.0
9080,59,8,59,3,1,Thermal,76.0
9081,59,9,59,0,1,Thermal,0.0
9082,59,9,59,1,1,Thermal,0.0
9083,59,9,59,2,1,Thermal,0.0
9084,59,9,59,3,1,Thermal,0.0
9085,59,10,59,0,1,Thermal,0.0
9086,59,10,59,1,1,Thermal,0.0
9087,59,10,59,2,1,Thermal,0.0
9088,59,10,59,3,1,Thermal,0.0
9089,59,154,59,0,2,Wind,0.0
9090,59,154,59,1,2,Wind,0.0
9091,59,154,59,2,2,Wind,0.0
9092,59,154,59,3,2,Wind,0.0
9093,59,155,59,0,2,Wind,5.97
9094,59,155,59,1,2,Wind,2.48
9095,59,155,59,2,2,Wind,5.01
9096,59,155,59,3,2,Wind,4.9
9097,59,156,59,0,2,Wind,10.86
9098,59,156,59,1,2,Wind,10.15
9099,59,156,59,2,2,Wind,7.87
9100,59,156,59,3,2,Wind,12.0
9101,59,157,59,0,2,Wind,0.0
9102,59,157,59,1,2,Wind,0.0
9103,59,157,59,2,2,Wind,0.0
9104,59,157,59,3,2,Wind,0.0
9105,59,49900,59,0,3,Hydro,0.0
9106,59,49900,59,1,3,Hydro,0.0
9107,59,49900,59,2,3,Hydro,0.0
9108,59,49900,59,3,3,Hydro,0.0
9109,59,49901,59,0,3,Hydro,0.0
9110,59,49901,59,1,3,Hydro,6.15
9111,59,49901,59,2,3,Hydro,0.0
9112,59,49901,59,3,3,Hydro,0.0
9113,59,49902,59,0,3,Hydro,0.0
9114,59,49902,59,1,3,Hydro,7.47
9115,59,49902,59,2,3,Hydro,0.0
9116,59,49902,59,3,3,Hydro,0.0
9117,59,49903,59,0,3,Hydro,18.8
9118,59,49903,59,1,3,Hydro,18.8
9119,59,49903,59,2,3,Hydro,14.24
9120,59,49903,59,3,3,Hydro,17.28
9121,59,49904,59,0,3,Hydro,0.0
9122,59,49904,59,1,3,Hydro,0.0
9123,59,49904,59,2,3,Hydro,0.0
9124,59,49904,59,3,3,Hydro,0.0
9125,59,49905,59,0,3,Hydro,27.0
9126,59,49905,59,1,3,Hydro,27.0
9127,59,49905,59,2,3,Hydro,27.0
9128,59,49905,59,3,3,Hydro,27.0
9129,59,49906,59,0,3,Hydro,123.98
9130,59,49906,59,1,3,Hydro,123.98
9131,59,49906,59,2,3,Hydro,123.98
9132,59,49906,59,3,3,Hydro,123.98
9133,59,49907,59,0,3,Hydro,45.0
9134,59,49907,59,1,3,Hydro,45.0
9135,59,49907,59,2,3,Hydro,45.0
9136,59,49907,59,3,3,Hydro,45.0
9137,59,49908,59,0,3,Hydro,0.0
9138,59,49908,59,1,3,Hydro,0.0
9139,59,49908,59,2,3,Hydro,0.0
9140,59,49908,59,3,3,Hydro,0.0
9141,59,49911,59,0,3,Hydro,20.0
9142,59,49911,59,1,3,Hydro,20.0
9143,59,49911,59,2,3,Hydro,20.0
9144,59,49911,59,3,3,Hydro,20.0
9145,59,49912,59,0,3,Hydro,7.0
9146,59,49912,59,1,3,Hydro,7.0
9147,59,49912,59,2,3,Hydro,7.0
9148,59,49912,59,3,3,Hydro,7.0
9149,59,49913,59,0,3,Hydro,0.0
9150,59,49913,59,1,3,Hydro,0.0
9151,59,49913,59,2,3,Hydro,0.0
9152,59,49913,59,3,3,Hydro,0.0
9153,59,49914,59,0,3,Hydro,0.0
9154,59,49914,59,1,3,Hydro,0.0
9155,59,49914,59,2,3,Hydro,0.0
9156,59,49914,59,3,3,Hydro,0.0
9157,59,49915,59,0,3,Hydro,0.0
9158,59,49915,59,1,3,Hydro,0.0
9159,59,49915,59,2,3,Hydro,0.0
9160,59,49915,59,3,3,Hydro,0.0
9161,59,49920,59,0,3,Hydro,66.7
9162,59,49920,59,1,3,Hydro,66.7
9163,59,49920,59,2,3,Hydro,66.7
9164,59,49920,59,3,3,Hydro,66.7
9165,59,49921,59,0,3,Hydro,0.0
9166,59,49921,59,1,3,Hydro,0.0
9167,59,49921,59,2,3,Hydro,0.0
9168,59,49921,59,3,3,Hydro,0.0
9169,59,49922,59,0,3,Hydro,25.0
9170,59,49922,59,1,3,Hydro,25.0
9171,59,49922,59,2,3,Hydro,25.0
9172,59,49922,59,3,3,Hydro,25.0
9173,59,49923,59,0,3,Hydro,31.71
9174,59,49923,59,1,3,Hydro,31.71
9175,59,49923,59,2,3,Hydro,31.71
9176,59,49923,59,3,3,Hydro,31.71
9177,59,49924,59,0,3,Hydro,175.01
9178,59,49924,59,1,3,Hydro,175.01
9179,59,49924,59,2,3,Hydro,175.01
9180,59,49924,59,3,3,Hydro,175.01
9181,59,49925,59,0,3,Hydro,16.11
9182,59,49925,59,1,3,Hydro,40.0
9183,59,49925,59,2,3,Hydro,40.0
9184,59,49925,59,3,3,Hydro,40.0
9185,59,49927,59,0,3,Hydro,25.0
9186,59,49927,59,1,3,Hydro,25.0
9187,59,49927,59,2,3,Hydro,19.15
9188,59,49927,59,3,3,Hydro,12.85
9189,59,49928,59,0,3,Hydro,2.5
9190,59,49928,59,1,3,Hydro,2.5
9191,59,49928,59,2,3,Hydro,2.5
9192,59,49928,59,3,3,Hydro,2.5
9193,59,49929,59,0,3,Hydro,0.0
9194,59,49929,59,1,3,Hydro,0.0
9195,59,49929,59,2,3,Hydro,0.0
9196,59,49929,59,3,3,Hydro,0.0
9197,59,49930,59,0,3,Hydro,0.0
9198,59,49930,59,1,3,Hydro,0.0
9199,59,49930,59,2,3,Hydro,0.0
9200,59,49930,59,3,3,Hydro,0.0
9201,59,49931,59,0,3,Hydro,0.0
9202,59,49931,59,1,3,Hydro,0.0
9203,59,49931,59,2,3,Hydro,0.0
9204,59,49931,59,3,3,Hydro,0.0
9205,60,1,60,0,1,Thermal,0.0
9206,60,1,60,1,1,Thermal,0.0
9207,60,1,60,2,1,Thermal,0.0
9208,60,1,60,3,1,Thermal,0.0
9209,60,2,60,0,1,Thermal,0.0
9210,60,2,60,1,1,Thermal,0.0
9211,60,2,60,2,1,Thermal,0.0
9212,60,2,60,3,1,Thermal,0.0
9213,60,3,60,0,1,Thermal,76.0
9214,60,3,60,1,1,Thermal,76.0
9215,60,3,60,2,1,Thermal,76.0
9216,60,3,60,3,1,Thermal,76.0
9217,60,4,60,0,1,Thermal,76.0
9218,60,4,60,1,1,Thermal,76.0
9219,60,4,60,2,1,Thermal,76.0
9220,60,4,60,3,1,Thermal,76.0
9221,60,5,60,0,1,Thermal,0.0
9222,60,5,60,1,1,Thermal,0.0
9223,60,5,60,2,1,Thermal,0.0
9224,60,5,60,3,1,Thermal,0.0
9225,60,6,60,0,1,Thermal,0.0
9226,60,6,60,1,1,Thermal,0.0
9227,60,6,60,2,1,Thermal,0.0
9228,60,6,60,3,1,Thermal,0.0
9229,60,7,60,0,1,Thermal,76.0
9230,60,7,60,1,1,Thermal,76.0
9231,60,7,60,2,1,Thermal,76.0
9232,60,7,60,3,1,Thermal,76.0
9233,60,8,60,0,1,Thermal,76.0
9234,60,8,60,1,1,Thermal,76.0
9235,60,8,60,2,1,Thermal,76.0
9236,60,8,60,3,1,Thermal,76.0
9237,60,9,60,0,1,Thermal,0.0
9238,60,9,60,1,1,Thermal,0.0
9239,60,9,60,2,1,Thermal,0.0
9240,60,9,60,3,1,Thermal,0.0
9241,60,10,60,0,1,Thermal,0.0
9242,60,10,60,1,1,Thermal,0.0
9243,60,10,60,2,1,Thermal,0.0
9244,60,10,60,3,1,Thermal,0.0
9245,60,154,60,0,2,Wind,0.0
9246,60,154,60,1,2,Wind,0.0
9247,60,154,60,2,2,Wind,0.0
9248,60,154,60,3,2,Wind,0.12
9249,60,155,60,0,2,Wind,4.9
9250,60,155,60,1,2,Wind,4.79
9251,60,155,60,2,2,Wind,3.1
9252,60,155,60,3,2,Wind,6.25
9253,60,156,60,0,2,Wind,12.0
9254,60,156,60,1,2,Wind,16.14
9255,60,156,60,2,2,Wind,6.48
9256,60,156,60,3,2,Wind,17.65
9257,60,157,60,0,2,Wind,0.0
9258,60,157,60,1,2,Wind,0.0
9259,60,157,60,2,2,Wind,0.0
9260,60,157,60,3,2,Wind,0.0
9261,60,49900,60,0,3,Hydro,0.0
9262,60,49900,60,1,3,Hydro,0.0
9263,60,49900,60,2,3,Hydro,0.0
9264,60,49900,60,3,3,Hydro,0.0
9265,60,49901,60,0,3,Hydro,0.0
9266,60,49901,60,1,3,Hydro,0.0
9267,60,49901,60,2,3,Hydro,2.46
9268,60,49901,60,3,3,Hydro,0.0
9269,60,49902,60,0,3,Hydro,0.0
9270,60,49902,60,1,3,Hydro,0.0
9271,60,49902,60,2,3,Hydro,2.98
9272,60,49902,60,3,3,Hydro,0.0
9273,60,49903,60,0,3,Hydro,18.8
9274,60,49903,60,1,3,Hydro,18.8
9275,60,49903,60,2,3,Hydro,18.8
9276,60,49903,60,3,3,Hydro,3.97
9277,60,49904,60,0,3,Hydro,0.0
9278,60,49904,60,1,3,Hydro,0.0
9279,60,49904,60,2,3,Hydro,0.0
9280,60,49904,60,3,3,Hydro,0.0
9281,60,49905,60,0,3,Hydro,13.33
9282,60,49905,60,1,3,Hydro,27.0
9283,60,49905,60,2,3,Hydro,27.0
9284,60,49905,60,3,3,Hydro,27.0
9285,60,49906,60,0,3,Hydro,123.98
9286,60,49906,60,1,3,Hydro,123.98
9287,60,49906,60,2,3,Hydro,123.98
9288,60,49906,60,3,3,Hydro,123.98
9289,60,49907,60,0,3,Hydro,45.0
9290,60,49907,60,1,3,Hydro,45.0
9291,60,49907,60,2,3,Hydro,45.0
9292,60,49907,60,3,3,Hydro,45.0
9293,60,49908,60,0,3,Hydro,0.0
9294,60,49908,60,1,3,Hydro,0.0
9295,60,49908,60,2,3,Hydro,0.0
9296,60,49908,60,3,3,Hydro,0.0
9297,60,49911,60,0,3,Hydro,20.0
9298,60,49911,60,1,3,Hydro,20.0
9299,60,49911,60,2,3,Hydro,20.0
9300,60,49911,60,3,3,Hydro,20.0
9301,60,49912,60,0,3,Hydro,7.0
9302,60,49912,60,1,3,Hydro,7.0
9303,60,49912,60,2,3,Hydro,7.0
9304,60,49912,60,3,3,Hydro,7.0
9305,60,49913,60,0,3,Hydro,0.0
9306,60,49913,60,1,3,Hydro,0.0
9307,60,49913,60,2,3,Hydro,0.0
9308,60,49913,60,3,3,Hydro,0.0
9309,60,49914,60,0,3,Hydro,0.0
9310,60,49914,60,1,3,Hydro,0.0
9311,60,49914,60,2,3,Hydro,0.0
9312,60,49914,60,3,3,Hydro,0.0
9313,60,49915,60,0,3,Hydro,0.0
9314,60,49915,60,1,3,Hydro,0.0
9315,60,49915,60,2,3,Hydro,0.0
9316,60,49915,60,3,3,Hydro,0.0
9317,60,49920,60,0,3,Hydro,66.7
9318,60,49920,60,1,3,Hydro,66.7
9319,60,49920,60,2,3,Hydro,66.7
9320,60,49920,60,3,3,Hydro,66.7
9321,60,49921,60,0,3,Hydro,-0.0
9322,60,49921,60,1,3,Hydro,0.0
9323,60,49921,60,2,3,Hydro,0.0
9324,60,49921,60,3,3,Hydro,0.0
9325,60,49922,60,0,3,Hydro,25.0
9326,60,49922,60,1,3,Hydro,25.0
9327,60,49922,60,2,3,Hydro,25.0
9328,60,49922,60,3,3,Hydro,25.0
9329,60,49923,60,0,3,Hydro,31.71
9330,60,49923,60,1,3,Hydro,31.71
9331,60,49923,60,2,3,Hydro,31.71
9332,60,49923,60,3,3,Hydro,31.71
9333,60,49924,60,0,3,Hydro,175.01
9334,60,49924,60,1,3,Hydro,175.01
9335,60,49924,60,2,3,Hydro,175.01
9336,60,49924,60,3,3,Hydro,175.01
9337,60,49925,60,0,3,Hydro,40.0
9338,60,49925,60,1,3,Hydro,23.07
9339,60,49925,60,2,3,Hydro,40.0
9340,60,49925,60,3,3,Hydro,40.0
9341,60,49927,60,0,3,Hydro,25.0
9342,60,49927,60,1,3,Hydro,25.0
9343,60,49927,60,2,3,Hydro,25.0
9344,60,49927,60,3,3,Hydro,12.04
9345,60,49928,60,0,3,Hydro,2.5
9346,60,49928,60,1,3,Hydro,2.5
9347,60,49928,60,2,3,Hydro,2.5
9348,60,49928,60,3,3,Hydro,0.0
9349,60,49929,60,0,3,Hydro,0.0
9350,60,49929,60,1,3,Hydro,0.0
9351,60,49929,60,2,3,Hydro,0.0
9352,60,49929,60,3,3,Hydro,0.0
9353,60,49930,60,0,3,Hydro,0.0
9354,60,49930,60,1,3,Hydro,0.0
9355,60,49930,60,2,3,Hydro,0.0
9356,60,49930,60,3,3,Hydro,0.0
9357,60,49931,60,0,3,Hydro,0.0
9358,60,49931,60,1,3,Hydro,0.0
9359,60,49931,60,2,3,Hydro,0.0
9360,60,49931,60,3,3,Hydro,0.0
9361,61,1,61,0,1,Thermal,0.0
9362,61,1,61,1,1,Thermal,0.0
9363,61,1,61,2,1,Thermal,0.0
9364,61,1,61,3,1,Thermal,0.0
9365,61,2,61,0,1,Thermal,0.0
9366,61,2,61,1,1,Thermal,0.0
9367,61,2,61,2,1,Thermal,0.0
9368,61,2,61,3,1,Thermal,0.0
9369,61,3,61,0,1,Thermal,76.0
9370,61,3,61,1,1,Thermal,76.0
9371,61,3,61,2,1,Thermal,76.0
9372,61,3,61,3,1,Thermal,76.0
9373,61,4,61,0,1,Thermal,76.0
9374,61,4,61,1,1,Thermal,76.0
9375,61,4,61,2,1,Thermal,76.0
9376,61,4,61,3,1,Thermal,76.0
9377,61,5,61,0,1,Thermal,0.0
9378,61,5,61,1,1,Thermal,0.0
9379,61,5,61,2,1,Thermal,0.0
9380,61,5,61,3,1,Thermal,0.0
9381,61,6,61,0,1,Thermal,0.0
9382,61,6,61,1,1,Thermal,0.0
9383,61,6,61,2,1,Thermal,0.0
9384,61,6,61,3,1,Thermal,0.0
9385,61,7,61,0,1,Thermal,76.0
9386,61,7,61,1,1,Thermal,76.0
9387,61,7,61,2,1,Thermal,76.0
9388,61,7,61,3,1,Thermal,76.0
9389,61,8,61,0,1,Thermal,76.0
9390,61,8,61,1,1,Thermal,76.0
9391,61,8,61,2,1,Thermal,76.0
9392,61,8,61,3,1,Thermal,76.0
9393,61,9,61,0,1,Thermal,0.0
9394,61,9,61,1,1,Thermal,0.0
9395,61,9,61,2,1,Thermal,0.0
9396,61,9,61,3,1,Thermal,0.0
9397,61,10,61,0,1,Thermal,0.0
9398,61,10,61,1,1,Thermal,0.0
9399,61,10,61,2,1,Thermal,0.0
9400,61,10,61,3,1,Thermal,0.0
9401,61,154,61,0,2,Wind,0.12
9402,61,154,61,1,2,Wind,0.23
9403,61,154,61,2,2,Wind,0.12
9404,61,154,61,3,2,Wind,0.24
9405,61,155,61,0,2,Wind,6.25
9406,61,155,61,1,2,Wind,9.39
9407,61,155,61,2,2,Wind,7.21
9408,61,155,61,3,2,Wind,7.7
9409,61,156,61,0,2,Wind,17.65
9410,61,156,61,1,2,Wind,28.81
9411,61,156,61,2,2,Wind,17.9
9412,61,156,61,3,2,Wind,23.89
9413,61,157,61,0,2,Wind,0.0
9414,61,157,61,1,2,Wind,0.0
9415,61,157,61,2,2,Wind,0.0
9416,61,157,61,3,2,Wind,0.0
9417,61,49900,61,0,3,Hydro,0.0
9418,61,49900,61,1,3,Hydro,0.0
9419,61,49900,61,2,3,Hydro,0.0
9420,61,49900,61,3,3,Hydro,0.0
9421,61,49901,61,0,3,Hydro,0.0
9422,61,49901,61,1,3,Hydro,0.0
9423,61,49901,61,2,3,Hydro,0.0
9424,61,49901,61,3,3,Hydro,0.0
9425,61,49902,61,0,3,Hydro,0.0
9426,61,49902,61,1,3,Hydro,0.0
9427,61,49902,61,2,3,Hydro,0.0
9428,61,49902,61,3,3,Hydro,0.0
9429,61,49903,61,0,3,Hydro,15.52
9430,61,49903,61,1,3,Hydro,0.0
9431,61,49903,61,2,3,Hydro,17.28
9432,61,49903,61,3,3,Hydro,17.28
9433,61,49904,61,0,3,Hydro,0.0
9434,61,49904,61,1,3,Hydro,0.0
9435,61,49904,61,2,3,Hydro,0.0
9436,61,49904,61,3,3,Hydro,0.0
9437,61,49905,61,0,3,Hydro,0.0
9438,61,49905,61,1,3,Hydro,24.25
9439,61,49905,61,2,3,Hydro,27.0
9440,61,49905,61,3,3,Hydro,27.0
9441,61,49906,61,0,3,Hydro,123.98
9442,61,49906,61,1,3,Hydro,123.98
9443,61,49906,61,2,3,Hydro,122.59
9444,61,49906,61,3,3,Hydro,112.36
9445,61,49907,61,0,3,Hydro,45.0
9446,61,49907,61,1,3,Hydro,45.0
9447,61,49907,61,2,3,Hydro,45.0
9448,61,49907,61,3,3,Hydro,45.0
9449,61,49908,61,0,3,Hydro,0.0
9450,61,49908,61,1,3,Hydro,0.0
9451,61,49908,61,2,3,Hydro,0.0
9452,61,49908,61,3,3,Hydro,0.0
9453,61,49911,61,0,3,Hydro,20.0
9454,61,49911,61,1,3,Hydro,20.0
9455,61,49911,61,2,3,Hydro,20.0
9456,61,49911,61,3,3,Hydro,20.0
9457,61,49912,61,0,3,Hydro,7.0
9458,61,49912,61,1,3,Hydro,2.57
9459,61,49912,61,2,3,Hydro,0.0
9460,61,49912,61,3,3,Hydro,0.0
9461,61,49913,61,0,3,Hydro,0.0
9462,61,49913,61,1,3,Hydro,0.0
9463,61,49913,61,2,3,Hydro,0.0
9464,61,49913,61,3,3,Hydro,0.0
9465,61,49914,61,0,3,Hydro,0.0
9466,61,49914,61,1,3,Hydro,0.0
9467,61,49914,61,2,3,Hydro,0.0
9468,61,49914,61,3,3,Hydro,0.0
9469,61,49915,61,0,3,Hydro,0.0
9470,61,49915,61,1,3,Hydro,0.0
9471,61,49915,61,2,3,Hydro,0.0
9472,61,49915,61,3,3,Hydro,0.0
9473,61,49920,61,0,3,Hydro,66.7
9474,61,49920,61,1,3,Hydro,66.7
9475,61,49920,61,2,3,Hydro,66.7
9476,61,49920,61,3,3,Hydro,66.7
9477,61,49921,61,0,3,Hydro,0.0
9478,61,49921,61,1,3,Hydro,0.0
9479,61,49921,61,2,3,Hydro,0.0
9480,61,49921,61,3,3,Hydro,0.0
9481,61,49922,61,0,3,Hydro,25.0
9482,61,49922,61,1,3,Hydro,25.0
9483,61,49922,61,2,3,Hydro,25.0
9484,61,49922,61,3,3,Hydro,25.0
9485,61,49923,61,0,3,Hydro,31.71
9486,61,49923,61,1,3,Hydro,31.71
9487,61,49923,61,2,3,Hydro,31.71
9488,61,49923,61,3,3,Hydro,31.71
9489,61,49924,61,0,3,Hydro,175.01
9490,61,49924,61,1,3,Hydro,175.01
9491,61,49924,61,2,3,Hydro,175.01
9492,61,49924,61,3,3,Hydro,175.01
9493,61,49925,61,0,3,Hydro,40.0
9494,61,49925,61,1,3,Hydro,0.0
9495,61,49925,61,2,3,Hydro,40.0
9496,61,49925,61,3,3,Hydro,40.0
9497,61,49927,61,0,3,Hydro,25.0
9498,61,49927,61,1,3,Hydro,25.0
9499,61,49927,61,2,3,Hydro,0.0
9500,61,49927,61,3,3,Hydro,0.0
9501,61,49928,61,0,3,Hydro,2.5
9502,61,49928,61,1,3,Hydro,2.5
9503,61,49928,61,2,3,Hydro,0.0
9504,61,49928,61,3,3,Hydro,0.0
9505,61,49929,61,0,3,Hydro,0.0
9506,61,49929,61,1,3,Hydro,0.0
9507,61,49929,61,2,3,Hydro,0.0
9508,61,49929,61,3,3,Hydro,0.0
9509,61,49930,61,0,3,Hydro,0.0
9510,61,49930,61,1,3,Hydro,0.0
9511,61,49930,61,2,3,Hydro,0.0
9512,61,49930,61,3,3,Hydro,0.0
9513,61,49931,61,0,3,Hydro,0.0
9514,61,49931,61,1,3,Hydro,0.0
9515,61,49931,61,2,3,Hydro,0.0
9516,61,49931,61,3,3,Hydro,0.0
9517,62,1,62,0,1,Thermal,0.0
9518,62,1,62,1,1,Thermal,0.0
9519,62,1,62,2,1,Thermal,0.0
9520,62,1,62,3,1,Thermal,0.0
9521,62,2,62,0,1,Thermal,0.0
9522,62,2,62,1,1,Thermal,0.0
9523,62,2,62,2,1,Thermal,0.0
9524,62,2,62,3,1,Thermal,0.0
9525,62,3,62,0,1,Thermal,76.0
9526,62,3,62,1,1,Thermal,76.0
9527,62,3,62,2,1,Thermal,76.0
9528,62,3,62,3,1,Thermal,76.0
9529,62,4,62,0,1,Thermal,76.0
9530,62,4,62,1,1,Thermal,76.0
9531,62,4,62,2,1,Thermal,76.0
9532,62,4,62,3,1,Thermal,76.0
9533,62,5,62,0,1,Thermal,0.0
9534,62,5,62,1,1,Thermal,0.0
9535,62,5,62,2,1,Thermal,0.0
9536,62,5,62,3,1,Thermal,0.0
9537,62,6,62,0,1,Thermal,0.0
9538,62,6,62,1,1,Thermal,0.0
9539,62,6,62,2,1,Thermal,0.0
9540,62,6,62,3,1,Thermal,0.0
9541,62,7,62,0,1,Thermal,76.0
9542,62,7,62,1,1,Thermal,76.0
9543,62,7,62,2,1,Thermal,76.0
9544,62,7,62,3,1,Thermal,76.0
9545,62,8,62,0,1,Thermal,76.0
9546,62,8,62,1,1,Thermal,76.0
9547,62,8,62,2,1,Thermal,76.0
9548,62,8,62,3,1,Thermal,76.0
9549,62,9,62,0,1,Thermal,0.0
9550,62,9,62,1,1,Thermal,0.0
9551,62,9,62,2,1,Thermal,0.0
9552,62,9,62,3,1,Thermal,0.0
9553,62,10,62,0,1,Thermal,0.0
9554,62,10,62,1,1,Thermal,0.0
9555,62,10,62,2,1,Thermal,0.0
9556,62,10,62,3,1,Thermal,0.0
9557,62,154,62,0,2,Wind,0.24
9558,62,154,62,1,2,Wind,0.36
9559,62,154,62,2,2,Wind,0.0
9560,62,154,62,3,2,Wind,0.6
9561,62,155,62,0,2,Wind,7.7
9562,62,155,62,1,2,Wind,8.19
9563,62,155,62,2,2,Wind,8.21
9564,62,155,62,3,2,Wind,7.61
9565,62,156,62,0,2,Wind,23.89
9566,62,156,62,1,2,Wind,29.88
9567,62,156,62,2,2,Wind,23.64
9568,62,156,62,3,2,Wind,26.93
9569,62,157,62,0,2,Wind,0.0
9570,62,157,62,1,2,Wind,0.0
9571,62,157,62,2,2,Wind,0.0
9572,62,157,62,3,2,Wind,0.0
9573,62,49900,62,0,3,Hydro,0.0
9574,62,49900,62,1,3,Hydro,0.0
9575,62,49900,62,2,3,Hydro,0.0
9576,62,49900,62,3,3,Hydro,0.0
9577,62,49901,62,0,3,Hydro,0.0
9578,62,49901,62,1,3,Hydro,0.0
9579,62,49901,62,2,3,Hydro,0.0
9580,62,49901,62,3,3,Hydro,0.0
9581,62,49902,62,0,3,Hydro,0.0
9582,62,49902,62,1,3,Hydro,0.0
9583,62,49902,62,2,3,Hydro,0.0
9584,62,49902,62,3,3,Hydro,0.0
9585,62,49903,62,0,3,Hydro,17.28
9586,62,49903,62,1,3,Hydro,0.0
9587,62,49903,62,2,3,Hydro,17.28
9588,62,49903,62,3,3,Hydro,17.28
9589,62,49904,62,0,3,Hydro,0.0
9590,62,49904,62,1,3,Hydro,0.0
9591,62,49904,62,2,3,Hydro,0.0
9592,62,49904,62,3,3,Hydro,0.0
9593,62,49905,62,0,3,Hydro,0.0
9594,62,49905,62,1,3,Hydro,27.0
9595,62,49905,62,2,3,Hydro,27.0
9596,62,49905,62,3,3,Hydro,27.0
9597,62,49906,62,0,3,Hydro,123.98
9598,62,49906,62,1,3,Hydro,123.98
9599,62,49906,62,2,3,Hydro,123.98
9600,62,49906,62,3,3,Hydro,123.98
9601,62,49907,62,0,3,Hydro,45.0
9602,62,49907,62,1,3,Hydro,45.0
9603,62,49907,62,2,3,Hydro,26.99
9604,62,49907,62,3,3,Hydro,45.0
9605,62,49908,62,0,3,Hydro,0.0
9606,62,49908,62,1,3,Hydro,0.0
9607,62,49908,62,2,3,Hydro,0.0
9608,62,49908,62,3,3,Hydro,0.0
9609,62,49911,62,0,3,Hydro,20.0
9610,62,49911,62,1,3,Hydro,20.0
9611,62,49911,62,2,3,Hydro,20.0
9612,62,49911,62,3,3,Hydro,20.0
9613,62,49912,62,0,3,Hydro,7.0
9614,62,49912,62,1,3,Hydro,7.0
9615,62,49912,62,2,3,Hydro,7.0
9616,62,49912,62,3,3,Hydro,7.0
9617,62,49913,62,0,3,Hydro,0.0
9618,62,49913,62,1,3,Hydro,0.0
9619,62,49913,62,2,3,Hydro,0.0
9620,62,49913,62,3,3,Hydro,0.0
9621,62,49914,62,0,3,Hydro,0.0
9622,62,49914,62,1,3,Hydro,0.0
9623,62,49914,62,2,3,Hydro,0.0
9624,62,49914,62,3,3,Hydro,0.0
9625,62,49915,62,0,3,Hydro,0.0
9626,62,49915,62,1,3,Hydro,0.0
9627,62,49915,62,2,3,Hydro,0.0
9628,62,49915,62,3,3,Hydro,0.0
9629,62,49920,62,0,3,Hydro,66.7
9630,62,49920,62,1,3,Hydro,66.7
9631,62,49920,62,2,3,Hydro,66.7
9632,62,49920,62,3,3,Hydro,66.7
9633,62,49921,62,0,3,Hydro,0.0
9634,62,49921,62,1,3,Hydro,0.0
9635,62,49921,62,2,3,Hydro,0.0
9636,62,49921,62,3,3,Hydro,0.0
9637,62,49922,62,0,3,Hydro,25.0
9638,62,49922,62,1,3,Hydro,25.0
9639,62,49922,62,2,3,Hydro,25.0
9640,62,49922,62,3,3,Hydro,25.0
9641,62,49923,62,0,3,Hydro,31.71
9642,62,49923,62,1,3,Hydro,31.71
9643,62,49923,62,2,3,Hydro,31.71
