timestep,plant_id,production,area,fuel_type,status,startup
35,49922,4.843699076464757,3,Hydro,0,0
35,49923,0.0,3,Hydro,0,0
35,49924,0.0,3,Hydro,0,0
35,49925,0.0,3,Hydro,0,0
35,49927,0.0,3,Hydro,0,0
35,49928,3.6146957065793803e-12,3,Hydro,0,0
35,49929,0.0,3,Hydro,0,0
35,49930,0.0,3,Hydro,0,0
35,49931,0.0,3,Hydro,0,0
36,1,0.0,1,Thermal,0,0
36,2,0.0,1,Thermal,0,0
36,3,76.0,1,Thermal,1,0
36,4,76.0,1,Thermal,1,0
36,5,0.0,1,Thermal,0,0
36,6,0.0,1,Thermal,0,0
36,7,76.0,1,Thermal,1,0
36,8,76.0,1,Thermal,1,0
36,9,0.0,1,Thermal,0,0
36,10,0.0,1,Thermal,0,0
36,154,13.249902496850053,2,Wind,0,0
36,155,164.51705449537442,2,Wind,0,0
36,156,20.766895991524986,2,Wind,0,0
36,157,112.85941199749965,2,Wind,0,0
36,49900,0.0,3,Hydro,0,0
36,49901,0.0,3,Hydro,0,0
36,49902,0.0,3,Hydro,0,0
36,49903,0.0,3,Hydro,0,0
36,49904,0.0,3,Hydro,0,0
36,49905,0.0,3,Hydro,0,0
36,49906,0.0,3,Hydro,0,0
36,49907,26.106396943652562,3,Hydro,0,0
36,49908,0.0,3,Hydro,0,0
36,49911,14.99860804999526,3,Hydro,0,0
36,49912,0.0,3,Hydro,0,0
36,49913,0.0,3,Hydro,0,0
36,49914,0.0,3,Hydro,0,0
36,49915,0.0,3,Hydro,0,0
36,49920,53.25837513441639,3,Hydro,0,0
36,49921,0.0,3,Hydro,0,0
36,49922,12.500737948800047,3,Hydro,0,0
36,49923,0.0,3,Hydro,0,0
36,49924,12.29590081693141,3,Hydro,0,0
36,49925,10.001927085399284,3,Hydro,0,0
36,49927,0.0,3,Hydro,0,0
36,49928,3.6146957065793803e-12,3,Hydro,0,0
36,49929,0.0,3,Hydro,0,0
36,49930,0.0,3,Hydro,0,0
36,49931,0.0,3,Hydro,0,0
37,1,0.0,1,Thermal,0,0
37,2,0.0,1,Thermal,0,0
37,3,76.0,1,Thermal,1,0
37,4,76.0,1,Thermal,1,0
37,5,0.0,1,Thermal,0,0
37,6,0.0,1,Thermal,0,0
37,7,76.0,1,Thermal,1,0
37,8,76.0,1,Thermal,1,0
37,9,0.0,1,Thermal,0,0
37,10,0.0,1,Thermal,0,0
37,154,10.669905003399963,2,Wind,0,0
37,155,154.93704450107512,2,Wind,0,0
37,156,4.546894032725,2,Wind,0,0
37,157,100.75940650034994,2,Wind,0,0
37,49900,0.0,3,Hydro,0,0
37,49901,0.0,3,Hydro,0,0
37,49902,0.0,3,Hydro,0,0
37,49903,0.0,3,Hydro,0,0
37,49904,0.0,3,Hydro,0,0
37,49905,0.0,3,Hydro,0,0
37,49906,18.48021874449073,3,Hydro,0,0
37,49907,44.99920800000697,3,Hydro,0,0
37,49908,0.0,3,Hydro,0,0
37,49911,19.998144000002906,3,Hydro,0,0
37,49912,0.0,3,Hydro,0,0
37,49913,0.0,3,Hydro,0,0
37,49914,0.0,3,Hydro,0,0
37,49915,0.0,3,Hydro,0,0
37,49920,66.69999999999649,3,Hydro,0,0
37,49921,0.0,3,Hydro,0,0
37,49922,18.750481886302573,3,Hydro,0,0
37,49923,0.0,3,Hydro,0,0
37,49924,98.82217738729999,3,Hydro,0,0
37,49925,20.001853985399986,3,Hydro,0,0
37,49927,0.0,3,Hydro,0,0
37,49928,0.0,3,Hydro,0,0
37,49929,0.0,3,Hydro,0,0
37,49930,0.0,3,Hydro,0,0
37,49931,0.0,3,Hydro,0,0
38,1,0.0,1,Thermal,0,0
38,2,0.0,1,Thermal,0,0
38,3,76.0,1,Thermal,1,0
38,4,76.0,1,Thermal,1,0
38,5,0.0,1,Thermal,0,0
38,6,0.0,1,Thermal,0,0
38,7,76.0,1,Thermal,1,0
38,8,76.0,1,Thermal,1,0
38,9,0.0,1,Thermal,0,0
38,10,0.0,1,Thermal,0,0
38,154,9.339947501950004,2,Wind,0,0
38,155,146.2695169939001,2,Wind,0,0
38,156,1.1724445003249995,2,Wind,0,0
38,157,89.11438899634997,2,Wind,0,0
38,49900,0.0,3,Hydro,0,0
38,49901,0.0,3,Hydro,0,0
38,49902,0.0,3,Hydro,0,0
38,49903,6.727719577623003,3,Hydro,0,0
38,49904,0.0,3,Hydro,0,0
38,49905,10.513649205035918,3,Hydro,0,0
38,49906,22.299839918392646,3,Hydro,0,0
38,49907,44.99920800000697,3,Hydro,0,0
38,49908,0.0,3,Hydro,0,0
38,49911,19.998144000002906,3,Hydro,0,0
38,49912,0.0,3,Hydro,0,0
38,49913,0.0,3,Hydro,0,0
38,49914,0.0,3,Hydro,0,0
38,49915,0.0,3,Hydro,0,0
38,49920,66.69999999999649,3,Hydro,0,0
38,49921,2.8498470783230826e-15,3,Hydro,0,0
38,49922,18.750481886302573,3,Hydro,0,0
38,49923,0.7203743883868595,3,Hydro,0,0
38,49924,160.89902269666496,3,Hydro,0,0
38,49925,20.001853985399986,3,Hydro,0,0
38,49927,0.0,3,Hydro,0,0
38,49928,0.0,3,Hydro,0,0
38,49929,0.0,3,Hydro,0,0
38,49930,0.0,3,Hydro,0,0
38,49931,0.0,3,Hydro,0,0
39,1,0.0,1,Thermal,0,0
39,2,0.0,1,Thermal,0,0
39,3,76.0,1,Thermal,1,0
39,4,76.0,1,Thermal,1,0
39,5,0.0,1,Thermal,0,0
39,6,0.0,1,Thermal,0,0
39,7,76.0,1,Thermal,1,0
39,8,76.0,1,Thermal,1,0
39,9,0.0,1,Thermal,0,0
39,10,0.0,1,Thermal,0,0
39,154,8.582473001574996,2,Wind,0,0
39,155,135.7044244937002,2,Wind,0,0
39,156,0.27997850155000176,2,Wind,0,0
39,157,76.44433299525035,2,Wind,0,0
39,49900,0.0,3,Hydro,0,0
39,49901,0.0,3,Hydro,0,0
39,49902,0.0,3,Hydro,0,0
39,49903,14.762866239225337,3,Hydro,0,0
39,49904,0.0,3,Hydro,0,0
39,49905,23.067097236914666,3,Hydro,0,0
39,49906,23.016378037559072,3,Hydro,0,0
39,49907,44.99920800000697,3,Hydro,0,0
39,49908,0.0,3,Hydro,0,0
39,49911,19.998144000002906,3,Hydro,0,0
39,49912,0.0,3,Hydro,0,0
39,49913,0.0,3,Hydro,0,0
39,49914,0.0,3,Hydro,0,0
39,49915,0.0,3,Hydro,0,0
39,49920,66.69999999999649,3,Hydro,0,0
39,49921,2.8498470783230826e-15,3,Hydro,0,0
39,49922,18.750481886302573,3,Hydro,0,0
39,49923,15.89422412105586,3,Hydro,0,0
39,49924,175.0099679999985,3,Hydro,0,0
39,49925,20.001853985399986,3,Hydro,0,0
39,49927,0.0,3,Hydro,0,0
39,49928,1.2495769452000014,3,Hydro,0,0
39,49929,0.0,3,Hydro,0,0
39,49930,0.0,3,Hydro,0,0
39,49931,0.0,3,Hydro,0,0
40,1,0.0,1,Thermal,0,0
40,2,0.0,1,Thermal,0,0
40,3,76.0,1,Thermal,1,0
40,4,76.0,1,Thermal,1,0
40,5,0.0,1,Thermal,0,0
40,6,0.0,1,Thermal,0,0
40,7,76.0,1,Thermal,1,0
40,8,76.0,1,Thermal,1,0
40,9,0.0,1,Thermal,0,0
40,10,0.0,1,Thermal,0,0
40,154,8.29997049875002,2,Wind,0,0
40,155,123.1818654979255,2,Wind,0,0
40,156,0.20249950012500048,2,Wind,0,0
40,157,62.446679986525375,2,Wind,0,0
40,49900,0.0,3,Hydro,0,0
40,49901,0.0,3,Hydro,0,0
40,49902,0.0,3,Hydro,0,0
40,49903,12.95992405079995,3,Hydro,0,0
40,49904,0.0,3,Hydro,0,0
40,49905,20.25134993250002,3,Hydro,0,0
40,49906,38.03878070697814,3,Hydro,0,0
40,49907,44.99920800000697,3,Hydro,0,0
40,49908,0.0,3,Hydro,0,0
40,49911,19.998144000002906,3,Hydro,0,0
40,49912,0.0,3,Hydro,0,0
40,49913,0.0,3,Hydro,0,0
40,49914,0.0,3,Hydro,0,0
40,49915,0.0,3,Hydro,0,0
40,49920,66.69999999999649,3,Hydro,0,0
40,49921,0.0,3,Hydro,0,0
40,49922,24.998976000002198,3,Hydro,0,0
40,49923,24.944332400989857,3,Hydro,0,0
40,49924,175.0099679999985,3,Hydro,0,0
40,49925,20.001853985399986,3,Hydro,0,0
40,49927,0.0,3,Hydro,0,0
40,49928,0.6248509514508744,3,Hydro,0,0
40,49929,0.0,3,Hydro,0,0
40,49930,0.0,3,Hydro,0,0
40,49931,0.0,3,Hydro,0,0
41,1,0.0,1,Thermal,0,0
41,2,0.0,1,Thermal,0,0
41,3,76.0,1,Thermal,1,0
41,4,76.0,1,Thermal,1,0
41,5,0.0,1,Thermal,0,0
41,6,0.0,1,Thermal,0,0
41,7,76.0,1,Thermal,1,0
41,8,76.0,1,Thermal,1,0
41,9,0.0,1,Thermal,0,0
41,10,0.0,1,Thermal,0,0
41,154,7.377475002525011,2,Wind,0,0
41,155,110.21186050022492,2,Wind,0,0
41,156,0.2200004999499999,2,Wind,0,0
41,157,43.12672352007484,2,Wind,0,0
41,49900,0.0,3,Hydro,0,0
41,49901,0.0,3,Hydro,0,0
41,49902,0.0,3,Hydro,0,0
41,49903,12.960000043200013,3,Hydro,0,0
41,49904,0.0,3,Hydro,0,0
41,49905,20.25134993250002,3,Hydro,0,0
41,49906,70.92943481555581,3,Hydro,0,0
41,49907,44.99920800000697,3,Hydro,0,0
41,49908,0.0,3,Hydro,0,0
41,49911,19.998144000002906,3,Hydro,0,0
41,49912,0.0,3,Hydro,0,0
41,49913,0.0,3,Hydro,0,0
41,49914,0.0,3,Hydro,0,0
41,49915,0.0,3,Hydro,0,0
41,49920,66.69999999999649,3,Hydro,0,0
41,49921,1.4247810468173465e-15,3,Hydro,0,0
41,49922,18.750481886302573,3,Hydro,0,0
41,49923,21.087931279337944,3,Hydro,0,0
41,49924,175.0099679999985,3,Hydro,0,0
41,49925,20.001853985399986,3,Hydro,0,0
41,49927,6.248224167694719,3,Hydro,0,0
41,49928,1.8743029389527368,3,Hydro,0,0
41,49929,0.0,3,Hydro,0,0
41,49930,0.0,3,Hydro,0,0
41,49931,0.0,3,Hydro,0,0
42,1,0.0,1,Thermal,0,0
42,2,0.0,1,Thermal,0,0
42,3,76.0,1,Thermal,1,0
42,4,76.0,1,Thermal,1,0
42,5,0.0,1,Thermal,0,0
42,6,0.0,1,Thermal,0,0
42,7,76.0,1,Thermal,1,0
42,8,76.0,1,Thermal,1,0
42,9,0.0,1,Thermal,0,0
42,10,0.0,1,Thermal,0,0
42,154,7.175021504200023,2,Wind,0,0
42,155,97.62184399657536,2,Wind,0,0
42,156,0.23001250114999974,2,Wind,0,0
42,157,30.85447101224999,2,Wind,0,0
42,49900,0.0,3,Hydro,0,0
42,49901,0.0,3,Hydro,0,0
42,49902,0.0,3,Hydro,0,0
42,49903,12.959924035600057,3,Hydro,0,0
42,49904,0.0,3,Hydro,0,0
42,49905,20.25134993250002,3,Hydro,0,0
42,49906,67.88969374663455,3,Hydro,0,0
42,49907,44.99920800000697,3,Hydro,0,0
42,49908,0.0,3,Hydro,0,0
42,49911,19.998144000002906,3,Hydro,0,0
42,49912,0.0,3,Hydro,0,0
42,49913,0.0,3,Hydro,0,0
42,49914,0.0,3,Hydro,0,0
42,49915,0.0,3,Hydro,0,0
42,49920,66.69999999999649,3,Hydro,0,0
42,49921,0.0,3,Hydro,0,0
42,49922,24.998976000002198,3,Hydro,0,0
42,49923,31.710000000001433,3,Hydro,0,0
42,49924,175.0099679999985,3,Hydro,0,0
42,49925,29.999781099999293,3,Hydro,0,0
42,49927,6.249473937505282,3,Hydro,0,0
42,49928,2.4989040000000378,3,Hydro,0,0
42,49929,0.0,3,Hydro,0,0
42,49930,0.0,3,Hydro,0,0
42,49931,0.0,3,Hydro,0,0
43,1,0.0,1,Thermal,0,0
43,2,0.0,1,Thermal,0,0
43,3,76.0,1,Thermal,1,0
43,4,76.0,1,Thermal,1,0
43,5,0.0,1,Thermal,0,0
43,6,0.0,1,Thermal,0,0
43,7,76.0,1,Thermal,1,0
43,8,76.0,1,Thermal,1,0
43,9,0.0,1,Thermal,0,0
43,10,0.0,1,Thermal,0,0
43,154,8.140082504949982,2,Wind,0,0
43,155,84.13929199500006,2,Wind,0,0
43,156,0.7525350006749996,2,Wind,0,0
43,157,21.944626511099912,2,Wind,0,0
43,49900,0.0,3,Hydro,0,0
43,49901,0.0,3,Hydro,0,0
43,49902,0.0,3,Hydro,0,0
43,49903,12.960000043200013,3,Hydro,0,0
43,49904,0.0,3,Hydro,0,0
43,49905,20.250000067500082,3,Hydro,0,0
43,49906,80.04026285354156,3,Hydro,0,0
43,49907,44.99920800000697,3,Hydro,0,0
43,49908,0.0,3,Hydro,0,0
43,49911,19.998144000002906,3,Hydro,0,0
43,49912,0.0,3,Hydro,0,0
43,49913,0.0,3,Hydro,0,0
43,49914,0.0,3,Hydro,0,0
43,49915,0.0,3,Hydro,0,0
43,49920,66.69999999999649,3,Hydro,0,0
43,49921,2.8498470783230826e-15,3,Hydro,0,0
43,49922,18.750481886302573,3,Hydro,0,0
43,49923,31.710000000001433,3,Hydro,0,0
43,49924,175.0099679999985,3,Hydro,0,0
43,49925,20.001853985399986,3,Hydro,0,0
43,49927,6.505055478257764,3,Hydro,0,0
43,49928,2.4989040000000378,3,Hydro,0,0
43,49929,0.0,3,Hydro,0,0
43,49930,0.0,3,Hydro,0,0
43,49931,0.0,3,Hydro,0,0
44,1,0.0,1,Thermal,0,0
44,2,0.0,1,Thermal,0,0
44,3,76.0,1,Thermal,1,0
44,4,76.0,1,Thermal,1,0
44,5,0.0,1,Thermal,0,0
44,6,0.0,1,Thermal,0,0
44,7,76.0,1,Thermal,1,0
44,8,76.0,1,Thermal,1,0
44,9,0.0,1,Thermal,0,0
44,10,0.0,1,Thermal,0,0
44,154,10.450211511249968,2,Wind,0,0
44,155,69.32908348065023,2,Wind,0,0
44,156,2.5953070164500023,2,Wind,0,0
44,157,15.672086995174991,2,Wind,0,0
44,49900,0.0,3,Hydro,0,0
44,49901,0.0,3,Hydro,0,0
44,49902,0.0,3,Hydro,0,0
44,49903,12.291696756667914,3,Hydro,0,0
44,49904,0.0,3,Hydro,0,0
44,49905,19.207035967259785,3,Hydro,0,0
44,49906,68.5679616472153,3,Hydro,0,0
44,49907,44.99920800000697,3,Hydro,0,0
44,49908,0.0,3,Hydro,0,0
44,49911,19.998144000002906,3,Hydro,0,0
44,49912,0.0,3,Hydro,0,0
44,49913,0.0,3,Hydro,0,0
44,49914,0.0,3,Hydro,0,0
44,49915,0.0,3,Hydro,0,0
44,49920,66.69999999999649,3,Hydro,0,0
44,49921,2.8498470783230826e-15,3,Hydro,0,0
44,49922,18.750481886302573,3,Hydro,0,0
44,49923,16.491304957940297,3,Hydro,0,0
44,49924,175.0099679999985,3,Hydro,0,0
44,49925,20.001853985399986,3,Hydro,0,0
44,49927,0.0,3,Hydro,0,0
44,49928,2.4926293914736064,3,Hydro,0,0
44,49929,0.0,3,Hydro,0,0
44,49930,0.0,3,Hydro,0,0
44,49931,0.0,3,Hydro,0,0
45,1,0.0,1,Thermal,0,0
45,2,0.0,1,Thermal,0,0
45,3,76.0,1,Thermal,1,0
45,4,76.0,1,Thermal,1,0
45,5,0.0,1,Thermal,0,0
45,6,0.0,1,Thermal,0,0
45,7,76.0,1,Thermal,1,0
45,8,76.0,1,Thermal,1,0
45,9,0.0,1,Thermal,0,0
45,10,0.0,1,Thermal,0,0
45,154,16.957725989924988,2,Wind,0,0
45,155,46.75914452915012,2,Wind,0,0
45,156,10.870307995199976,2,Wind,0,0
45,157,5.15711002002499,2,Wind,0,0
45,49900,0.0,3,Hydro,0,0
45,49901,0.0,3,Hydro,0,0
45,49902,0.0,3,Hydro,0,0
45,49903,4.403978753913343,3,Hydro,0,0
45,49904,0.0,3,Hydro,0,0
45,49905,6.881243048988281,3,Hydro,0,0
45,49906,20.27060516975667,3,Hydro,0,0
45,49907,44.99920800000697,3,Hydro,0,0
45,49908,0.0,3,Hydro,0,0
45,49911,19.998144000002906,3,Hydro,0,0
45,49912,0.0,3,Hydro,0,0
45,49913,0.0,3,Hydro,0,0
45,49914,0.0,3,Hydro,0,0
45,49915,0.0,3,Hydro,0,0
45,49920,66.69999999999649,3,Hydro,0,0
45,49921,0.0,3,Hydro,0,0
45,49922,18.750481886302573,3,Hydro,0,0
45,49923,7.925914579298007,3,Hydro,0,0
45,49924,166.6358412884072,3,Hydro,0,0
45,49925,20.001853985399986,3,Hydro,0,0
45,49927,0.0,3,Hydro,0,0
45,49928,3.6146957065793735e-12,3,Hydro,0,0
45,49929,0.0,3,Hydro,0,0
45,49930,0.0,3,Hydro,0,0
45,49931,0.0,3,Hydro,0,0
46,1,0.0,1,Thermal,0,0
46,2,0.0,1,Thermal,0,0
46,3,76.0,1,Thermal,1,0
46,4,76.0,1,Thermal,1,0
46,5,0.0,1,Thermal,0,0
46,6,0.0,1,Thermal,0,0
46,7,76.0,1,Thermal,1,0
46,8,76.0,1,Thermal,1,0
46,9,0.0,1,Thermal,0,0
46,10,0.0,1,Thermal,0,0
46,154,19.967563988825052,2,Wind,0,0
46,155,34.3470130190251,2,Wind,0,0
46,156,15.432685998974959,2,Wind,0,0
46,157,1.9649100039499936,2,Wind,0,0
46,49900,0.0,3,Hydro,0,0
46,49901,0.0,3,Hydro,0,0
46,49902,0.0,3,Hydro,0,0
46,49903,4.3191360431999986,3,Hydro,0,0
46,49904,0.0,3,Hydro,0,0
46,49905,6.749999932500034,3,Hydro,0,0
46,49906,0.0,3,Hydro,0,0
46,49907,44.99920800000697,3,Hydro,0,0
46,49908,0.0,3,Hydro,0,0
46,49911,19.998144000002906,3,Hydro,0,0
46,49912,0.0,3,Hydro,0,0
46,49913,0.0,3,Hydro,0,0
46,49914,0.0,3,Hydro,0,0
46,49915,0.0,3,Hydro,0,0
46,49920,52.25925569996278,3,Hydro,0,0
46,49921,2.8498470783230826e-15,3,Hydro,0,0
46,49922,23.738161877428865,3,Hydro,0,0
46,49923,3.982963287837568,3,Hydro,0,0
46,49924,160.1608280223503,3,Hydro,0,0
46,49925,20.001853985399986,3,Hydro,0,0
46,49927,0.0,3,Hydro,0,0
46,49928,0.624725993752738,3,Hydro,0,0
46,49929,0.0,3,Hydro,0,0
46,49930,0.0,3,Hydro,0,0
46,49931,0.0,3,Hydro,0,0
47,1,0.0,1,Thermal,0,0
47,2,0.0,1,Thermal,0,0
47,3,76.0,1,Thermal,1,0
47,4,76.0,1,Thermal,1,0
47,5,0.0,1,Thermal,0,0
47,6,0.0,1,Thermal,0,0
47,7,76.0,1,Thermal,1,0
47,8,76.0,1,Thermal,1,0
47,9,0.0,1,Thermal,0,0
47,10,0.0,1,Thermal,0,0
47,154,19.659906488949993,2,Wind,0,0
47,155,27.28976101699989,2,Wind,0,0
47,156,18.93765549807493,2,Wind,0,0
47,157,0.7474625033749982,2,Wind,0,0
47,49900,0.0,3,Hydro,0,0
47,49901,0.0,3,Hydro,0,0
47,49902,0.0,3,Hydro,0,0
47,49903,0.0,3,Hydro,0,0
47,49904,0.0,3,Hydro,0,0
47,49905,0.0,3,Hydro,0,0
47,49906,0.0,3,Hydro,0,0
47,49907,44.99920800000697,3,Hydro,0,0
47,49908,0.0,3,Hydro,0,0
47,49911,19.998144000002906,3,Hydro,0,0
47,49912,0.0,3,Hydro,0,0
47,49913,0.0,3,Hydro,0,0
47,49914,0.0,3,Hydro,0,0
47,49915,0.0,3,Hydro,0,0
47,49920,66.69999999999649,3,Hydro,0,0
47,49921,0.0,3,Hydro,0,0
47,49922,18.750481886302573,3,Hydro,0,0
47,49923,7.265752080174406,3,Hydro,0,0
47,49924,152.2158188596711,3,Hydro,0,0
47,49925,20.001853985399986,3,Hydro,0,0
47,49927,0.0,3,Hydro,0,0
47,49928,1.1395269634600882,3,Hydro,0,0
47,49929,0.0,3,Hydro,0,0
47,49930,0.0,3,Hydro,0,0
47,49931,0.0,3,Hydro,0,0
48,1,0.0,1,Thermal,0,0
48,2,0.0,1,Thermal,0,0
48,3,76.0,1,Thermal,1,0
48,4,76.0,1,Thermal,1,0
48,5,0.0,1,Thermal,0,0
48,6,0.0,1,Thermal,0,0
48,7,76.0,1,Thermal,1,0
48,8,76.0,1,Thermal,1,0
48,9,0.0,1,Thermal,0,0
48,10,0.0,1,Thermal,0,0
48,154,16.059758991500054,2,Wind,0,0
48,155,25.159926006999964,2,Wind,0,0
48,156,21.722633499124917,2,Wind,0,0
48,157,0.6375155022750003,2,Wind,0,0
48,49900,0.0,3,Hydro,0,0
48,49901,0.0,3,Hydro,0,0
48,49902,0.0,3,Hydro,0,0
48,49903,9.019924090199956,3,Hydro,0,0
48,49904,0.0,3,Hydro,0,0
48,49905,14.094981255937473,3,Hydro,0,0
48,49906,3.2274652202044716,3,Hydro,0,0
48,49907,41.19370165078362,3,Hydro,0,0
48,49908,0.0,3,Hydro,0,0
48,49911,19.998144000002906,3,Hydro,0,0
48,49912,0.0,3,Hydro,0,0
48,49913,0.0,3,Hydro,0,0
48,49914,0.0,3,Hydro,0,0
48,49915,0.0,3,Hydro,0,0
48,49920,66.69999999999649,3,Hydro,0,0
48,49921,2.8498470783230826e-15,3,Hydro,0,0
48,49922,24.998976000002198,3,Hydro,0,0
48,49923,3.9837599602085065,3,Hydro,0,0
48,49924,156.38980557003978,3,Hydro,0,0
48,49925,20.001853985399986,3,Hydro,0,0
48,49927,0.0,3,Hydro,0,0
48,49928,0.6247259937599724,3,Hydro,0,0
48,49929,0.0,3,Hydro,0,0
48,49930,0.0,3,Hydro,0,0
48,49931,0.0,3,Hydro,0,0
49,1,0.0,1,Thermal,0,0
49,2,0.0,1,Thermal,0,0
49,3,76.0,1,Thermal,1,0
49,4,76.0,1,Thermal,1,0
49,5,0.0,1,Thermal,0,0
49,6,0.0,1,Thermal,0,0
49,7,76.0,1,Thermal,1,0
49,8,76.0,1,Thermal,1,0
49,9,0.0,1,Thermal,0,0
49,10,0.0,1,Thermal,0,0
49,154,9.584774509600033,2,Wind,0,0
49,155,24.754937997450003,2,Wind,0,0
49,156,24.280130499950157,2,Wind,0,0
49,157,1.3925139976750012,2,Wind,0,0
49,49900,0.0,3,Hydro,0,0
49,49901,0.0,3,Hydro,0,0
49,49902,0.0,3,Hydro,0,0
49,49903,12.95992405079995,3,Hydro,0,0
49,49904,0.0,3,Hydro,0,0
49,49905,20.25134993250002,3,Hydro,0,0
49,49906,57.558511859661344,3,Hydro,0,0
49,49907,44.99920800000697,3,Hydro,0,0
49,49908,0.0,3,Hydro,0,0
49,49911,19.998144000002906,3,Hydro,0,0
49,49912,0.0,3,Hydro,0,0
49,49913,0.0,3,Hydro,0,0
49,49914,0.0,3,Hydro,0,0
49,49915,0.0,3,Hydro,0,0
49,49920,66.69999999999649,3,Hydro,0,0
49,49921,0.0,3,Hydro,0,0
49,49922,18.750481886302573,3,Hydro,0,0
49,49923,11.838148379968366,3,Hydro,0,0
49,49924,175.0099679999985,3,Hydro,0,0
49,49925,20.001853985399986,3,Hydro,0,0
49,49927,0.0,3,Hydro,0,0
49,49928,0.6248509514508718,3,Hydro,0,0
49,49929,0.0,3,Hydro,0,0
49,49930,0.0,3,Hydro,0,0
49,49931,0.0,3,Hydro,0,0
50,1,0.0,1,Thermal,0,0
50,2,0.0,1,Thermal,0,0
50,3,76.0,1,Thermal,1,0
50,4,76.0,1,Thermal,1,0
50,5,0.0,1,Thermal,0,0
50,6,0.0,1,Thermal,0,0
50,7,76.0,1,Thermal,1,0
50,8,76.0,1,Thermal,1,0
50,9,0.0,1,Thermal,0,0
50,10,0.0,1,Thermal,0,0
50,154,6.752379503324993,2,Wind,0,0
50,155,22.742451506525008,2,Wind,0,0
50,156,26.975112497300014,2,Wind,0,0
50,157,1.2449914997000093,2,Wind,0,0
50,49900,0.0,3,Hydro,0,0
50,49901,0.0,3,Hydro,0,0
50,49902,0.0,3,Hydro,0,0
50,49903,13.339924047000016,3,Hydro,0,0
50,49904,0.0,3,Hydro,0,0
50,49905,20.84498118843746,3,Hydro,0,0
50,49906,52.957435495201686,3,Hydro,0,0
50,49907,44.99920800000697,3,Hydro,0,0
50,49908,0.0,3,Hydro,0,0
50,49911,19.998144000002906,3,Hydro,0,0
50,49912,0.0,3,Hydro,0,0
50,49913,0.0,3,Hydro,0,0
50,49914,0.0,3,Hydro,0,0
50,49915,0.0,3,Hydro,0,0
50,49920,66.69999999999649,3,Hydro,0,0
50,49921,1.4247810468173465e-15,3,Hydro,0,0
50,49922,24.998976000002198,3,Hydro,0,0
50,49923,27.76547121256257,3,Hydro,0,0
50,49924,175.0099679999985,3,Hydro,0,0
50,49925,20.001853985399986,3,Hydro,0,0
50,49927,12.497698105200021,3,Hydro,0,0
50,49928,1.2495769452000014,3,Hydro,0,0
50,49929,0.0,3,Hydro,0,0
50,49930,0.0,3,Hydro,0,0
50,49931,0.0,3,Hydro,0,0
51,1,0.0,1,Thermal,0,0
51,2,0.0,1,Thermal,0,0
51,3,76.0,1,Thermal,1,0
51,4,76.0,1,Thermal,1,0
51,5,0.0,1,Thermal,0,0
51,6,0.0,1,Thermal,0,0
51,7,76.0,1,Thermal,1,0
51,8,76.0,1,Thermal,1,0
51,9,0.0,1,Thermal,0,0
51,10,0.0,1,Thermal,0,0
51,154,4.797417502574989,2,Wind,0,0
51,155,22.632553508124985,2,Wind,0,0
51,156,28.785071497600054,2,Wind,0,0
51,157,1.0474904998750032,2,Wind,0,0
51,49900,0.0,3,Hydro,0,0
51,49901,0.0,3,Hydro,0,0
51,49902,0.0,3,Hydro,0,0
51,49903,12.959924035600057,3,Hydro,0,0
51,49904,0.0,3,Hydro,0,0
51,49905,20.25134993250002,3,Hydro,0,0
51,49906,70.65573279492092,3,Hydro,0,0
51,49907,44.99920800000697,3,Hydro,0,0
51,49908,0.0,3,Hydro,0,0
51,49911,19.998144000002906,3,Hydro,0,0
51,49912,0.0,3,Hydro,0,0
51,49913,0.0,3,Hydro,0,0
51,49914,0.0,3,Hydro,0,0
51,49915,0.0,3,Hydro,0,0
51,49920,66.69999999999649,3,Hydro,0,0
51,49921,1.4247810468173465e-15,3,Hydro,0,0
51,49922,24.998976000002198,3,Hydro,0,0
51,49923,23.782500079275,3,Hydro,0,0
51,49924,175.0099679999985,3,Hydro,0,0
51,49925,20.001853985399986,3,Hydro,0,0
51,49927,0.0,3,Hydro,0,0
51,49928,1.249327054800003,3,Hydro,0,0
51,49929,0.0,3,Hydro,0,0
51,49930,0.0,3,Hydro,0,0
51,49931,0.0,3,Hydro,0,0
52,1,0.0,1,Thermal,0,0
52,2,0.0,1,Thermal,0,0
52,3,76.0,1,Thermal,1,0
52,4,76.0,1,Thermal,1,0
52,5,0.0,1,Thermal,0,0
52,6,0.0,1,Thermal,0,0
52,7,76.0,1,Thermal,1,0
52,8,76.0,1,Thermal,1,0
52,9,0.0,1,Thermal,0,0
52,10,0.0,1,Thermal,0,0
52,154,3.454911998950009,2,Wind,0,0
52,155,24.842753016674887,2,Wind,0,0
52,156,29.797590003624972,2,Wind,0,0
52,157,0.8374874997749983,2,Wind,0,0
52,49900,0.0,3,Hydro,0,0
52,49901,0.0,3,Hydro,0,0
52,49902,0.0,3,Hydro,0,0
52,49903,12.119810136905544,3,Hydro,0,0
52,49904,0.0,3,Hydro,0,0
52,49905,18.937440838914927,3,Hydro,0,0
52,49906,44.229290798633805,3,Hydro,0,0
52,49907,44.99920800000697,3,Hydro,0,0
52,49908,0.0,3,Hydro,0,0
52,49911,19.998144000002906,3,Hydro,0,0
52,49912,0.0,3,Hydro,0,0
52,49913,0.0,3,Hydro,0,0
52,49914,0.0,3,Hydro,0,0
